activity_id,start_latitude,start_longitude,end_latitude,end_longitude,travel_purpose,start_time,end_time,duration_minutes,distance_miles,start_hour,same_place
9.371456821726636e+18,42.36853,-71.079323,42.366778000000004,-71.074993,EAT,2023-06-26 09:21:13,2023-06-26 09:31:56,10,0.555794427094896,9,No
1.6819359917999598e+19,42.372968,-71.110736,42.364865,-71.10248399999999,EAT,2023-06-26 09:22:14,2023-06-26 09:24:57,2,0.8742130459123061,9,No
1.6091203411327265e+19,42.384488,-71.11983000000001,42.363191,-71.104569,EAT,2023-06-26 09:22:21,2023-06-26 09:28:29,6,2.110843888337193,9,No
1.4678145523999453e+19,42.364025,-71.10085699999999,42.361098,-71.095823,EAT,2023-06-26 09:22:26,2023-06-26 09:24:18,1,0.09691794168327302,9,No
1.137968917801083e+19,42.374893,-71.150349,42.37736210799025,-71.1489036752899,EAT,2023-06-26 09:22:43,2023-06-26 09:24:40,1,0.6411987751125601,9,No
1.538412150748651e+18,42.374893,-71.150349,42.37805779158195,-71.15514459259802,EAT,2023-06-26 09:22:43,2023-06-26 09:24:05,1,0.5087039084614451,9,No
3.5426420085445453e+18,42.374893,-71.150349,42.37657438341502,-71.14986334410976,EAT,2023-06-26 09:22:43,2023-06-26 09:24:22,1,0.513906230066844,9,No
1.9911428121692168e+18,42.360789000000004,-71.096565,42.36092,-71.083662,EAT,2023-06-26 09:23:01,2023-06-26 09:26:38,3,1.1320802083587291,9,No
1.8032303049952006e+19,42.38192,-71.119949,42.38498464708025,-71.11998181001299,EAT,2023-06-26 09:23:26,2023-06-26 09:26:15,2,0.14612063252888502,9,No
1.7421371242554765e+19,42.365551,-71.09015699999999,42.368643,-71.09004,EAT,2023-06-26 09:23:53,2023-06-26 09:30:16,6,0.33086496202443,9,No
9.402512159844362e+18,42.384488,-71.11983000000001,42.37788618490525,-71.13320226296791,EAT,2023-06-26 09:24:10,2023-06-26 09:27:19,3,1.1411049860038491,9,No
1.2721057759825674e+19,42.372968,-71.110736,42.37081,-71.114182,EAT,2023-06-26 09:24:21,2023-06-26 09:27:20,2,0.154677472727654,9,No
6.084208011075027e+18,42.372968,-71.110736,42.36959566024972,-71.11475059965106,EAT,2023-06-26 09:24:21,2023-06-26 09:27:06,2,0.140254733778578,9,No
1.4514104199221025e+19,42.389415,-71.119372,42.36732337983591,-71.1015990394566,EAT,2023-06-26 09:24:24,2023-06-26 09:30:57,6,2.391628655734516,9,No
9.033320465399856e+18,42.367183000000004,-71.074439,42.369911,-71.072001,EAT,2023-06-26 09:25:00,2023-06-26 09:28:42,3,0.19206364510456506,9,No
3.784043618532561e+18,42.371483000000005,-71.084626,42.36868041275397,-71.0811680853218,EAT,2023-06-26 09:25:34,2023-06-26 09:38:44,13,0.6824084796593161,9,No
1.594549379853924e+19,42.364025,-71.10085699999999,42.36549809228811,-71.07758876273537,EAT,2023-06-26 09:25:40,2023-06-26 09:29:27,3,1.552693803991495,9,No
5.695631082866676e+18,42.364025,-71.10085699999999,42.37081,-71.114182,EAT,2023-06-26 09:25:48,2023-06-26 09:28:47,2,0.810942882882771,9,No
7.82847621387738e+18,42.36853,-71.079323,42.364121000000004,-71.084867,EAT,2023-06-26 09:26:37,2023-06-26 09:27:47,1,0.06125231511527701,9,No
1.4572464420313677e+18,42.373387,-71.094985,42.361061752002726,-71.11075429927205,EAT,2023-06-26 09:26:48,2023-06-26 09:33:32,6,2.4530856738604636,9,No
9.365974479212394e+18,42.373387,-71.094985,42.365621566014205,-71.09840968432428,EAT,2023-06-26 09:27:11,2023-06-26 09:28:55,1,0.5839128079607221,9,No
1.4172999772651635e+19,42.372440999999995,-71.118977,42.382449,-71.120062,EAT,2023-06-26 09:27:54,2023-06-26 09:43:21,15,0.800335714450577,9,No
1.193936696842689e+19,42.372440999999995,-71.118977,42.38285366994506,-71.1164055333781,EAT,2023-06-26 09:28:11,2023-06-26 09:31:41,3,1.2020398433268351,9,No
1.3165113347349088e+19,42.390043,-71.118227,42.36769826832703,-71.1088784371047,EAT,2023-06-26 09:28:15,2023-06-26 09:33:39,5,1.887649926142327,9,No
3.8570527548878177e+18,42.362782,-71.09388,42.36717913564332,-71.0975106643822,EAT,2023-06-26 09:28:26,2023-06-26 09:36:06,7,0.3971076521452361,9,No
5.433272661498156e+18,42.360684,-71.086093,42.36879232816752,-71.0802203572897,EAT,2023-06-26 09:28:28,2023-06-26 09:48:42,20,1.04783773223482,9,No
1.0611836216943452e+19,42.360684,-71.086093,42.36718392741205,-71.08182387763185,EAT,2023-06-26 09:28:28,2023-06-26 09:46:00,17,0.908278233287055,9,No
1.269239226487333e+19,42.373492999999996,-71.120642,42.374994,-71.109363,EAT,2023-06-26 09:29:22,2023-06-26 09:33:52,4,0.7977399548401991,9,No
1.3414000039026991e+19,42.364025,-71.10085699999999,42.36859408254404,-71.09672129162509,EAT,2023-06-26 09:29:52,2023-06-26 09:33:09,3,0.6054235542002421,9,No
6.329756775369587e+16,42.38192,-71.119949,42.37029717193775,-71.09726997570685,EAT,2023-06-26 09:29:52,2023-06-26 09:38:31,8,2.628203938299994,9,No
1.397214909105522e+19,42.360789000000004,-71.096565,42.37052330565558,-71.0994834243163,EAT,2023-06-26 09:29:52,2023-06-26 09:32:23,2,0.8693284507705911,9,No
1.6021286842910777e+19,42.361329,-71.096228,42.368871522262786,-71.0975984711242,EAT,2023-06-26 09:29:52,2023-06-26 09:32:06,2,0.7076534166672881,9,No
1.0245429034535105e+19,42.372246000000004,-71.07982,42.37016729762142,-71.10583294956537,EAT,2023-06-26 09:30:53,2023-06-26 09:35:55,5,1.888550722569542,9,No
2.042284867474289e+18,42.372246000000004,-71.07982,42.37260574538015,-71.09024138232084,EAT,2023-06-26 09:30:53,2023-06-26 09:33:05,2,0.6497406615344179,9,No
1.1773970936661522e+19,42.365551,-71.09015699999999,42.365952,-71.082562,EAT,2023-06-26 09:30:55,2023-06-26 09:32:28,1,0.5588040016735241,9,No
1.0079290367587647e+19,42.389415,-71.119372,42.3720357719154,-71.10942414126247,EAT,2023-06-26 09:31:03,2023-06-26 09:43:44,12,2.362076859602125,9,No
2.294828629086766e+18,42.390043,-71.118227,42.37206327103132,-71.10690937559296,EAT,2023-06-26 09:31:03,2023-06-26 09:44:07,13,2.431667594937851,9,No
1.3700889812116783e+19,42.36853,-71.079323,42.359209899999996,-71.1108903,EAT,2023-06-26 09:31:11,2023-06-26 09:36:28,5,2.0613255276766442,9,No
1.1092276725748356e+18,42.369817,-71.077794,42.37111360569171,-71.0877597764549,EAT,2023-06-26 09:31:11,2023-06-26 09:47:52,16,0.8647619289602201,9,No
1.2423795364106906e+19,42.367713,-71.071562,42.39162,-71.122837,EAT,2023-06-26 09:32:15,2023-06-26 10:01:05,28,3.916803239289141,9,No
1.427528347588032e+18,42.362782,-71.09388,42.36858825414678,-71.11448350768086,EAT,2023-06-26 09:33:39,2023-06-26 09:36:48,3,0.874325752262004,9,No
1.391420824699478e+19,42.369817,-71.077794,42.36979,-71.070656,EAT,2023-06-26 09:33:40,2023-06-26 09:35:19,1,0.515540593897795,9,No
1.7888127909475099e+19,42.372246000000004,-71.07982,42.370504,-71.077228,EAT,2023-06-26 09:33:51,2023-06-26 09:36:18,2,0.12726705623912699,9,No
6.903948645028433e+18,42.361649,-71.09047,42.359190999999996,-71.093366,EAT,2023-06-26 09:34:00,2023-06-26 09:36:09,2,0.10894775226061999,9,No
1.7215959352918979e+19,42.374306,-71.119126,42.366778000000004,-71.074993,EAT,2023-06-26 09:34:18,2023-06-26 09:42:42,8,3.151268871692588,9,No
1.3257261499420275e+19,42.374306,-71.119126,42.366778000000004,-71.074993,EAT,2023-06-26 09:34:18,2023-06-26 09:45:09,10,4.525004304364697,9,No
1.7327912138183596e+19,42.372440999999995,-71.118977,42.38272320408442,-71.11508982644563,EAT,2023-06-26 09:34:56,2023-06-26 09:52:19,17,0.9003193558252671,9,No
8.824693739592355e+18,42.360789000000004,-71.096565,42.369951799999996,-71.1131418,EAT,2023-06-26 09:34:58,2023-06-26 09:38:10,3,0.8549461130425651,9,No
7.895476142487598e+17,42.362782,-71.09388,42.37027410787429,-71.11523683627462,EAT,2023-06-26 09:34:58,2023-06-26 09:46:03,11,1.983262741179834,9,No
1.5592757519384417e+18,42.360789000000004,-71.096565,42.356696010249955,-71.10725555901803,EAT,2023-06-26 09:35:57,2023-06-26 10:00:34,24,1.2748989632011969,9,No
8.800766329497642e+18,42.357996,-71.114939,42.35553625105533,-71.11097549918914,EAT,2023-06-26 09:35:57,2023-06-26 09:37:11,1,0.447820859058464,9,No
1.4390177186103726e+19,42.390043,-71.118227,42.35710256105328,-71.1080556333835,EAT,2023-06-26 09:35:57,2023-06-26 09:45:39,9,3.493649777815997,9,No
9.561795629946317e+18,42.365551,-71.09015699999999,42.371806415353056,-71.07753522467306,EAT,2023-06-26 09:36:01,2023-06-26 09:40:51,4,1.9577439086701984,9,No
3.000548021190382e+18,42.369628000000006,-71.1114,42.370441,-71.113709,EAT,2023-06-26 09:36:46,2023-06-26 09:47:31,10,0.5571970924161409,9,No
9.002649046435106e+18,42.364393,-71.08209699999999,42.3666986396989,-71.07616574897084,EAT,2023-06-26 09:36:47,2023-06-26 09:38:03,1,0.515619386524232,9,No
1.2019763172730094e+19,42.365138,-71.102738,42.365695,-71.103592,EAT,2023-06-26 09:37:06,2023-06-26 09:38:21,1,0.302897255759633,9,No
1.4533691614540591e+19,42.368210999999995,-71.10884399999999,42.363191,-71.104569,EAT,2023-06-26 09:37:13,2023-06-26 09:39:59,2,0.7892064419492011,9,No
6.057658198781847e+17,42.360789000000004,-71.096565,42.36348566801169,-71.10317661952782,EAT,2023-06-26 09:37:13,2023-06-26 09:38:25,1,0.356114322889635,9,No
1.7361773449322355e+19,42.360789000000004,-71.096565,42.36370206072127,-71.10282048437395,EAT,2023-06-26 09:37:13,2023-06-26 09:38:49,1,0.300742264458049,9,No
1.1571805321589512e+19,42.373076,-71.11872199999999,42.371941217988024,-71.08560088455063,EAT,2023-06-26 09:37:23,2023-06-26 09:43:28,6,2.167940902932732,9,No
5.61101482040415e+18,42.373092,-71.119396,42.3742514830929,-71.09671205489275,EAT,2023-06-26 09:37:23,2023-06-26 10:05:28,28,1.454669201402023,9,No
3.8140351039171446e+18,42.390043,-71.118227,42.38240564181912,-71.13067222041845,EAT,2023-06-26 09:38:10,2023-06-26 09:59:04,20,1.082458181223916,9,No
1.5993242755749386e+19,42.372708,-71.116945,42.378230890928236,-71.1076471628685,EAT,2023-06-26 09:38:30,2023-06-26 09:53:22,14,0.770187303446053,9,No
4.1957993661699066e+17,42.3734,-71.099827,42.375352,-71.10699,EAT,2023-06-26 09:38:58,2023-06-26 09:40:05,1,0.488891916572696,9,No
1.7017109397070619e+19,42.361329,-71.096228,42.35708225938397,-71.10993229523795,EAT,2023-06-26 09:39:59,2023-06-26 09:59:17,19,0.9996676418120112,9,No
1.529110958023497e+19,42.373492999999996,-71.120642,42.382482,-71.131438,EAT,2023-06-26 09:40:09,2023-06-26 09:43:14,3,0.882118262118837,9,No
8.889894792809306e+18,42.360213,-71.085994,42.366840111870395,-71.09906377482841,EAT,2023-06-26 09:40:09,2023-06-26 09:43:29,3,0.963273987154026,9,No
1.107341234462068e+19,42.371807000000004,-71.12020600000001,42.374873,-71.118247,EAT,2023-06-26 09:40:15,2023-06-26 09:45:49,5,0.288949807307246,9,No
2.962733573331027e+18,42.360789000000004,-71.096565,42.369725135523936,-71.09968831649033,EAT,2023-06-26 09:40:33,2023-06-26 09:55:48,15,0.7904312272585751,9,No
3.9028983196552223e+18,42.361649,-71.09047,42.36594338428723,-71.09917866234348,EAT,2023-06-26 09:40:33,2023-06-26 09:59:43,19,0.991848987918386,9,No
1.63075696985003e+19,42.364025,-71.10085699999999,42.3628369,-71.0998704,EAT,2023-06-26 09:40:33,2023-06-26 09:44:28,3,0.20330024677657899,9,No
1.710416639922458e+18,42.364393,-71.08209699999999,42.360176467630076,-71.08576965108064,EAT,2023-06-26 09:41:11,2023-06-26 09:58:55,17,0.918364026234837,9,No
1.475501404872895e+19,42.369817,-71.077794,42.373690285148385,-71.09746039094344,EAT,2023-06-26 09:41:18,2023-06-26 09:45:07,3,1.466225137354666,9,No
3.265609616682113e+18,42.361317,-71.085981,42.371081978093045,-71.08753398707951,EAT,2023-06-26 09:42:58,2023-06-26 09:47:23,4,2.00985794249728,9,No
1.2352049623161715e+19,42.373076,-71.11872199999999,42.3687212,-71.115319,EAT,2023-06-26 09:43:09,2023-06-26 09:46:07,2,0.764679788601014,9,No
1.5685291948610157e+19,42.371807000000004,-71.12020600000001,42.369845760514934,-71.11361461918497,EAT,2023-06-26 09:43:09,2023-06-26 09:51:29,8,0.432070669948832,9,No
1.73922348196969e+19,42.371483000000005,-71.084626,42.37836793935401,-71.11116036832462,EAT,2023-06-26 09:43:43,2023-06-26 09:48:59,5,1.674706839139982,9,No
2.3946049201837783e+18,42.362782,-71.09388,42.39084590399524,-71.12685222411139,EAT,2023-06-26 09:44:11,2023-06-26 09:54:25,10,3.1003135947458533,9,No
1.3295900569262877e+19,42.372968,-71.110736,42.36623836242896,-71.10176801483594,EAT,2023-06-26 09:44:22,2023-06-26 09:47:36,3,1.150906642967614,9,No
1.7949764206404246e+19,42.372968,-71.110736,42.36654965831264,-71.09837447771271,EAT,2023-06-26 09:44:22,2023-06-26 09:48:02,3,1.26714303529157,9,No
2.0567900651590505e+18,42.365244,-71.08233299999999,42.36866670957849,-71.10783786611906,EAT,2023-06-26 09:44:22,2023-06-26 09:49:58,5,1.6901384405650002,9,No
1.4233870269898017e+19,42.373076,-71.11872199999999,42.374873,-71.118216,EAT,2023-06-26 09:45:01,2023-06-26 09:48:25,3,0.176910915859183,9,No
7.93558351960114e+18,42.384488,-71.11983000000001,42.38118101860357,-71.11312983949496,EAT,2023-06-26 09:46:20,2023-06-26 09:50:44,4,0.570786440433521,9,No
1.5801296198512077e+19,42.364025,-71.10085699999999,42.358554999999996,-71.104159,EAT,2023-06-26 09:46:27,2023-06-26 09:48:24,1,0.7723795725155429,9,No
1.22741464330663e+19,42.390043,-71.118227,42.389443899709285,-71.12081517087627,EAT,2023-06-26 09:46:36,2023-06-26 09:50:32,3,0.20400616783636005,9,No
1.557319440253415e+19,42.365138,-71.102738,42.373690285148385,-71.09746039094344,EAT,2023-06-26 09:46:36,2023-06-26 09:50:23,3,1.149229127081093,9,No
7.766876186625314e+18,42.365675,-71.103734,42.374140353178944,-71.09537774758773,EAT,2023-06-26 09:46:36,2023-06-26 09:56:53,10,0.5328856499779311,9,No
6.476995434138015e+18,42.389415,-71.119372,42.39140202782475,-71.12682869922604,EAT,2023-06-26 09:47:00,2023-06-26 09:49:05,2,0.659932385792076,9,No
1.47052208135008e+19,42.390043,-71.118227,42.391815564703066,-71.12588804448963,EAT,2023-06-26 09:47:00,2023-06-26 09:48:17,1,0.44753285157881,9,No
1.2098630769243028e+16,42.390043,-71.118227,42.392325911324136,-71.12338673757358,EAT,2023-06-26 09:47:00,2023-06-26 09:48:20,1,0.492324067855677,9,No
1.4126902799480397e+18,42.389415,-71.119372,42.391196709817336,-71.12436352599505,EAT,2023-06-26 09:47:00,2023-06-26 09:53:36,6,0.34260135490954496,9,No
1.719496956166162e+19,42.389415,-71.119372,42.392194882478016,-71.12377306887419,EAT,2023-06-26 09:47:00,2023-06-26 09:48:54,1,0.5881027963876561,9,No
7.2355646161798e+18,42.390043,-71.118227,42.3922246456711,-71.12522223728354,EAT,2023-06-26 09:47:00,2023-06-26 09:48:18,1,0.4303725399572631,9,No
1.63657455542452e+19,42.389415,-71.119372,42.39235587632083,-71.12556351337484,EAT,2023-06-26 09:47:00,2023-06-26 09:48:29,1,0.47676092785931296,9,No
1.6757157640346788e+19,42.389415,-71.119372,42.39165921427147,-71.12459075067973,EAT,2023-06-26 09:47:00,2023-06-26 09:55:18,8,0.43038880452472106,9,No
1.5838857764332931e+19,42.389415,-71.119372,42.391253330807416,-71.12579210682942,EAT,2023-06-26 09:47:00,2023-06-26 09:48:45,1,0.568076742569239,9,No
1.4331773656268467e+18,42.389415,-71.119372,42.39241088487545,-71.12733892153322,EAT,2023-06-26 09:47:00,2023-06-26 09:48:37,1,0.549993019600936,9,No
1.2760476410673873e+19,42.390043,-71.118227,42.39201603577997,-71.12319657567502,EAT,2023-06-26 09:47:00,2023-06-26 09:54:36,7,0.394202171322359,9,No
3.461674175372596e+18,42.367183000000004,-71.074439,42.36861591076751,-71.08472360810366,EAT,2023-06-26 09:47:50,2023-06-26 10:04:32,16,0.8618972033227961,9,No
1.5265794242050912e+19,42.373387,-71.094985,42.372100886960865,-71.08044549345148,EAT,2023-06-26 09:47:58,2023-06-26 09:50:33,2,0.8307489701571059,9,No
1.0531404847818066e+19,42.36853,-71.079323,42.372303,-71.116061,EAT,2023-06-26 09:48:42,2023-06-26 09:55:47,7,2.456840191192979,9,No
1.7693501992880333e+19,42.398441,-71.139864,42.39935213124525,-71.13940096567131,EAT,2023-06-26 09:49:00,2023-06-26 09:51:14,2,0.093010982442747,9,No
1.4306809280337463e+19,42.371807000000004,-71.12020600000001,42.37122861962369,-71.10989966744461,EAT,2023-06-26 09:49:14,2023-06-26 09:51:43,2,0.7547537025867671,9,No
6.280308708033876e+18,42.371807000000004,-71.12020600000001,42.37159306757614,-71.1073669847448,EAT,2023-06-26 09:49:14,2023-06-26 10:10:45,21,1.11488490070991,9,No
5.357041637380918e+18,42.371807000000004,-71.12020600000001,42.3724972652803,-71.11091299442668,EAT,2023-06-26 09:49:14,2023-06-26 09:59:59,10,0.5568154321114971,9,No
1.3399395060422e+19,42.371807000000004,-71.12020600000001,42.37038052667457,-71.11092708542526,EAT,2023-06-26 09:49:14,2023-06-26 10:03:33,14,0.7417628626831809,9,No
1.2831848072942391e+19,42.371807000000004,-71.12020600000001,42.37126054115504,-71.10707655132218,EAT,2023-06-26 09:49:14,2023-06-26 09:52:11,2,0.946370051796074,9,No
2.9655981604152714e+18,42.371807000000004,-71.12020600000001,42.371264455674954,-71.10907399234894,EAT,2023-06-26 09:49:14,2023-06-26 09:51:48,2,0.8038366453157201,9,No
5.120773654239308e+18,42.371807000000004,-71.12020600000001,42.37122861962369,-71.10989966744461,EAT,2023-06-26 09:49:14,2023-06-26 09:51:37,2,0.71966001572102,9,No
5.231795495196035e+18,42.371807000000004,-71.12020600000001,42.372113626568215,-71.10937525347255,EAT,2023-06-26 09:49:14,2023-06-26 09:55:22,6,1.0858278883864658,9,No
1.482423872737099e+19,42.371807000000004,-71.12020600000001,42.37076615507274,-71.11025774997859,EAT,2023-06-26 09:49:14,2023-06-26 10:02:58,13,0.711265535385562,9,No
1.2536576883209816e+19,42.371807000000004,-71.12020600000001,42.37198705388247,-71.10826226723255,EAT,2023-06-26 09:49:14,2023-06-26 09:51:58,2,0.951510927450596,9,No
1.2297463665886446e+19,42.371807000000004,-71.12020600000001,42.37126054115504,-71.10707655132218,EAT,2023-06-26 09:49:14,2023-06-26 10:07:09,17,0.928116376607342,9,No
1.3317369475246643e+19,42.371807000000004,-71.12020600000001,42.37105909488946,-71.10977212707178,EAT,2023-06-26 09:49:14,2023-06-26 09:53:37,4,0.6877348611598391,9,No
1.1797344324709112e+19,42.371807000000004,-71.12020600000001,42.37206327103132,-71.10690937559296,EAT,2023-06-26 09:49:14,2023-06-26 09:56:59,7,1.305499999765624,9,No
1.4935472777932255e+19,42.371807000000004,-71.12020600000001,42.371818472460475,-71.10862698959195,EAT,2023-06-26 09:49:14,2023-06-26 09:51:54,2,0.848525093081664,9,No
3.847696236481647e+18,42.371807000000004,-71.12020600000001,42.371149452988774,-71.10914972183664,EAT,2023-06-26 09:49:14,2023-06-26 09:53:52,4,0.7326320566188851,9,No
1.754357225574599e+19,42.371807000000004,-71.12020600000001,42.37287591522313,-71.11130048639595,EAT,2023-06-26 09:49:14,2023-06-26 09:53:10,3,1.159025920758594,9,No
3.383407736113956e+18,42.371807000000004,-71.12020600000001,42.37126054115504,-71.10707655132218,EAT,2023-06-26 09:49:14,2023-06-26 10:06:58,17,0.919090222857282,9,No
1.7914895041895645e+19,42.371807000000004,-71.12020600000001,42.372178889908696,-71.11050632862491,EAT,2023-06-26 09:49:14,2023-06-26 10:02:05,12,0.6658800831173289,9,No
1.488623949415272e+19,42.371807000000004,-71.12020600000001,42.37145051051404,-71.11036677639588,EAT,2023-06-26 09:49:14,2023-06-26 09:51:34,2,0.7277183602660949,9,No
1.1091872686127532e+19,42.371807000000004,-71.12020600000001,42.37194683639133,-71.11279906346144,EAT,2023-06-26 09:49:14,2023-06-26 09:57:33,8,0.43106369286659396,9,No
1.584087171253971e+19,42.371807000000004,-71.12020600000001,42.371742201230866,-71.10948372907666,EAT,2023-06-26 09:49:14,2023-06-26 10:02:42,13,0.697885335172981,9,No
1.93134341059402e+18,42.372721000000006,-71.091448,42.377584000000006,-71.147683,EAT,2023-06-26 09:49:23,2023-06-26 09:59:31,10,3.4026205579544,9,No
9.34320932292996e+18,42.373076,-71.11872199999999,42.37715,-71.113529,EAT,2023-06-26 09:49:27,2023-06-26 09:51:07,1,0.5426336565563911,9,No
5.330190865444354e+18,42.361329,-71.096228,42.358554999999996,-71.104159,EAT,2023-06-26 09:49:49,2023-06-26 10:04:34,14,0.7639742869985441,9,No
1.169410536069735e+19,42.362782,-71.09388,42.383525,-71.119887,EAT,2023-06-26 09:50:14,2023-06-26 10:15:27,25,2.942528854841844,9,No
1.4445164355204604e+19,42.367958,-71.090294,42.36894159477552,-71.10930241211065,EAT,2023-06-26 09:50:15,2023-06-26 09:54:45,4,1.5245072833938258,9,No
1.7622561411783942e+19,42.371483000000005,-71.084626,42.368249488564615,-71.10909833622895,EAT,2023-06-26 09:50:15,2023-06-26 10:24:07,33,1.754453174667669,9,No
1.0486357541127678e+19,42.367958,-71.090294,42.36919760063272,-71.10849579776092,EAT,2023-06-26 09:50:15,2023-06-26 10:19:19,29,1.5057214261831802,9,No
1.0123766140531698e+19,42.390043,-71.118227,42.37098442169722,-71.08951070576167,EAT,2023-06-26 09:50:21,2023-06-26 09:58:48,8,2.76079345614164,9,No
1.2260552518717997e+19,42.390043,-71.118227,42.39481731575151,-71.12843611426653,EAT,2023-06-26 09:50:22,2023-06-26 09:54:09,3,0.7070801148610301,9,No
8.60450652715232e+18,42.384488,-71.11983000000001,42.37560731273359,-71.12953940913394,EAT,2023-06-26 09:50:45,2023-06-26 10:11:56,21,1.097596340284489,9,No
4.0649433275445934e+18,42.372246000000004,-71.07982,42.37113055723076,-71.11445524508682,EAT,2023-06-26 09:51:08,2023-06-26 09:58:21,7,2.212093767797922,9,No
3.3103305656145336e+18,42.373092,-71.119396,42.37629619309667,-71.1442011155343,EAT,2023-06-26 09:52:02,2023-06-26 09:57:41,5,1.864657215181153,9,No
3.847940953979176e+18,42.372708,-71.116945,42.377320463169724,-71.15027377564114,EAT,2023-06-26 09:52:02,2023-06-26 09:57:23,5,2.1189876159566983,9,No
1.1787033250196447e+19,42.373092,-71.119396,42.38124355041363,-71.13515381337658,EAT,2023-06-26 09:52:02,2023-06-26 09:55:29,3,1.2234055510464,9,No
7.451433857589246e+18,42.373076,-71.11872199999999,42.358796000000005,-71.110851,EAT,2023-06-26 09:52:23,2023-06-26 09:55:45,3,1.248760292829668,9,No
9.568444345599982e+18,42.365675,-71.103734,42.368493,-71.077725,EAT,2023-06-26 09:52:23,2023-06-26 10:00:37,8,2.646163708771452,9,No
1.4891531042452924e+19,42.365138,-71.102738,42.358615,-71.112672,EAT,2023-06-26 09:52:23,2023-06-26 10:07:48,15,0.7983521059138381,9,No
4.840519432146196e+18,42.372968,-71.110736,42.380169,-71.11796,EAT,2023-06-26 09:53:44,2023-06-26 09:57:47,4,1.144126313624166,9,No
1.3554963945790466e+19,42.373076,-71.11872199999999,42.38163336171267,-71.12256291070219,EAT,2023-06-26 09:53:44,2023-06-26 09:58:20,4,1.400329526403067,9,No
1.7734422458009414e+19,42.384488,-71.11983000000001,42.359833861442816,-71.10640342168941,EAT,2023-06-26 09:54:18,2023-06-26 10:09:08,14,2.738136887289985,9,No
2.8746893385977354e+18,42.357996,-71.114939,42.36380594284094,-71.1082309452169,EAT,2023-06-26 09:54:18,2023-06-26 09:59:00,4,0.8480465360631969,9,No
1.6123531011285094e+19,42.384488,-71.11983000000001,42.373371,-71.118965,EAT,2023-06-26 09:54:18,2023-06-26 09:57:14,2,0.9415174348754912,9,No
1.6610416325291129e+19,42.38192,-71.119949,42.373153,-71.12012,EAT,2023-06-26 09:54:18,2023-06-26 10:07:58,13,0.7083646978550241,9,No
1.1228260574272115e+19,42.372968,-71.110736,42.366227,-71.0791,EAT,2023-06-26 09:54:37,2023-06-26 10:00:39,6,2.1294674358396284,9,No
8.002104600838736e+18,42.365138,-71.102738,42.37176028774029,-71.0870537848624,EAT,2023-06-26 09:55:11,2023-06-26 10:00:37,5,2.388046944722584,9,No
1.1051029208237711e+19,42.372246000000004,-71.07982,42.370527336063866,-71.07449228961319,EAT,2023-06-26 09:55:16,2023-06-26 10:07:52,12,0.652805876269767,9,No
7.412631671536038e+18,42.364979,-71.102604,42.37597334372281,-71.15305298311598,EAT,2023-06-26 09:55:33,2023-06-26 10:14:45,19,3.450177492693761,9,No
1.2079512147997883e+18,42.360789000000004,-71.096565,42.364458,-71.102547,EAT,2023-06-26 09:56:14,2023-06-26 09:59:59,3,0.19478542086139,9,No
5.025850078750714e+18,42.390043,-71.118227,42.38299220645546,-71.11317848459036,EAT,2023-06-26 09:57:43,2023-06-26 10:00:01,2,0.862634632469202,9,No
1.232151503922228e+19,42.389415,-71.119372,42.38541003112605,-71.12505565122053,EAT,2023-06-26 09:57:43,2023-06-26 09:59:46,2,0.6727894271868561,9,No
8.571368116689652e+18,42.389415,-71.119372,42.382673,-71.123538,EAT,2023-06-26 09:57:43,2023-06-26 10:15:35,17,0.925433442640832,9,No
8.36918559114471e+18,42.390043,-71.118227,42.382673,-71.123538,EAT,2023-06-26 09:57:43,2023-06-26 10:00:20,2,1.006967726576338,9,No
8.05784686775918e+18,42.389415,-71.119372,42.38337692806872,-71.12206299440473,EAT,2023-06-26 09:57:43,2023-06-26 09:59:35,1,0.7402548814173929,9,No
4.584576808101568e+18,42.389415,-71.119372,42.38792139361574,-71.12316353218296,EAT,2023-06-26 09:57:43,2023-06-26 09:59:00,1,0.5225853211797891,9,No
6.906016807001505e+17,42.390043,-71.118227,42.382673,-71.123538,EAT,2023-06-26 09:57:43,2023-06-26 09:59:59,2,0.903935239922624,9,No
1.578034164554834e+19,42.390043,-71.118227,42.382673,-71.123538,EAT,2023-06-26 09:57:43,2023-06-26 10:00:10,2,0.946426501090622,9,No
1.2469129131729392e+19,42.389415,-71.119372,42.37769,-71.113837,EAT,2023-06-26 09:57:43,2023-06-26 10:20:32,22,1.182001459398723,9,No
1.2150346668872536e+19,42.390043,-71.118227,42.378529,-71.123497,EAT,2023-06-26 09:57:43,2023-06-26 10:00:36,2,1.11812685273455,9,No
1.6562308142925885e+19,42.390043,-71.118227,42.382673,-71.123538,EAT,2023-06-26 09:57:43,2023-06-26 10:04:46,7,1.2934842973452518,9,No
8.357143345576238e+18,42.389415,-71.119372,42.37924368259553,-71.12065985594626,EAT,2023-06-26 09:57:43,2023-06-26 10:18:33,20,1.079538309383742,9,No
1.219598122626629e+19,42.390043,-71.118227,42.382449,-71.120062,EAT,2023-06-26 09:57:43,2023-06-26 10:18:05,20,1.0552172537156959,9,No
4.862787045487831e+18,42.389415,-71.119372,42.37769,-71.113837,EAT,2023-06-26 09:57:43,2023-06-26 10:00:46,3,1.164236766988178,9,No
