tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
2018,2019-10-10 16:37:29.9070,2019-10-10 17:11:08.6080,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5233,Subscriber,1993,1,60341,-71.12363150121101,42.3747028858047,34043,-71.10160452211682,42.367201058534455,59849.0,61868.0,True,True
231,2019-10-10 16:37:36.0720,2019-10-10 16:41:27.2860,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,2316,Subscriber,1991,1,183859,-71.10572588374328,42.35935415092517,182562,-71.11282544804564,42.359517110894814,59856.0,60087.0,True,True
723,2019-10-10 16:38:02.9810,2019-10-10 16:50:06.8070,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000002,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,4877,Subscriber,1996,1,259416,-71.0754564351688,42.372100584567335,102968,-71.09734655616813,42.3693739644304,59882.0,60606.0,True,True
564,2019-10-10 16:38:39.2120,2019-10-10 16:48:03.8430,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,4245,Subscriber,1945,1,182636,-71.11637146827374,42.37719712975675,15954,-71.10294643596448,42.37317997473086,59919.0,60483.0,True,True
194,2019-10-10 16:38:50.8960,2019-10-10 16:42:05.2550,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,5993,Subscriber,1993,1,259990,-71.09386902169051,42.35656736589055,28084,-71.09872039854959,42.36003572504835,59930.0,60125.0,True,True
617,2019-10-10 16:39:10.6170,2019-10-10 16:49:28.1000,143,EF - North Point Park,42.369885,-71.06995699999997,189,Kendall T,42.362427842912396,-71.08495473861693,1585,Subscriber,1975,1,225423,-71.06888495,42.37123795,203986,-71.08733725681205,42.3604647184802,59950.0,60568.0,True,True
851,2019-10-10 16:39:19.0150,2019-10-10 16:53:30.0280,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5455,Subscriber,1998,1,201801,-71.09356732431517,42.35975810091945,122209,-71.11772984587006,42.37539152032994,59959.0,60810.0,True,True
444,2019-10-10 16:39:51.6590,2019-10-10 16:47:16.1650,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,195,Child St at North St,42.37150494100319,-71.07249312120985,4986,Subscriber,1981,1,135619,-71.08536653000905,42.368323623520496,225857,-71.07009649999998,42.37040755,59991.0,60436.0,True,True
266,2019-10-10 16:40:08.6500,2019-10-10 16:44:34.8730,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,2036,Subscriber,1989,1,85396,-71.1016812,42.36639275,182853,-71.1146158743726,42.36762850454971,60008.0,60274.0,True,True
301,2019-10-10 16:40:16.3230,2019-10-10 16:45:17.9130,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,5496,Subscriber,1999,1,225689,-71.0971269,42.36366015000001,181849,-71.10614105109377,42.3655681826731,60016.0,60317.0,True,True
1058,2019-10-10 16:40:45.7580,2019-10-10 16:58:24.6800,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,333,699 Mt Auburn St,42.37500235137831,-71.14871613699506,3611,Customer,1980,1,99110,-71.09785385236792,42.36729666271706,116751,-71.14579775387152,42.3758872773255,60045.0,61104.0,True,True
590,2019-10-10 16:40:48.8610,2019-10-10 16:50:39.5070,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,2151,Subscriber,1996,1,96982,-71.112177,42.37237665,134168,-71.11165279999999,42.35897255,60048.0,60639.0,True,True
424,2019-10-10 16:40:52.0500,2019-10-10 16:47:56.2310,189,Kendall T,42.362427842912396,-71.08495473861693,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,3617,Subscriber,1996,1,203474,-71.08617737942005,42.36479214365506,133760,-71.10207019165978,42.36690256845521,60052.0,60476.0,True,True
635,2019-10-10 16:41:00.9700,2019-10-10 16:51:36.1730,107,Ames St at Main St,42.3625,-71.08821999999998,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,3841,Subscriber,1993,1,100970,-71.08546296894377,42.362100253557685,86421,-71.10073775203779,42.361441316068564,60060.0,60696.0,True,True
412,2019-10-10 16:41:03.5950,2019-10-10 16:47:56.0170,107,Ames St at Main St,42.3625,-71.08821999999998,437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,5076,Subscriber,1997,1,202091,-71.08926098560949,42.36230361758911,65897,-71.08684352797822,42.3714576913152,60063.0,60476.0,True,True
620,2019-10-10 16:41:05.8540,2019-10-10 16:51:26.3720,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,3552,Subscriber,1979,1,184281,-71.12107211643215,42.3750422165454,65852,-71.09757066733542,42.372725983016366,60065.0,60686.0,True,True
869,2019-10-10 16:41:06.5850,2019-10-10 16:55:36.2400,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,3537,Subscriber,1983,1,201809,-71.09108473972115,42.35945065790162,65862,-71.09509910445766,42.37256485380489,60066.0,60936.0,True,True
290,2019-10-10 16:41:32.8940,2019-10-10 16:46:23.6870,142,Alewife Station at Russell Field,42.396105,-71.139459,145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,5385,Subscriber,1995,1,122426,-71.13617966517137,42.39652937409068,185464,-71.12936374135865,42.392130415461395,60092.0,60383.0,True,True
392,2019-10-10 16:41:51.9090,2019-10-10 16:48:24.2200,179,MIT Vassar St,42.35560121327927,-71.10394477844237,189,Kendall T,42.362427842912396,-71.08495473861693,5856,Subscriber,1982,1,119694,-71.10643695609839,42.357458014426925,260668,-71.08176385092969,42.362842278261155,60111.0,60504.0,True,True
499,2019-10-10 16:43:32.0670,2019-10-10 16:51:51.5790,179,MIT Vassar St,42.35560121327927,-71.10394477844237,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4474,Subscriber,2000,1,259941,-71.10599361625933,42.35680583755271,4325,-71.0934274618204,42.357644907021474,60212.0,60711.0,True,True
513,2019-10-10 16:43:38.1160,2019-10-10 16:52:11.4280,177,University Park,42.36264779118595,-71.1000609397888,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5688,Subscriber,1975,1,124384,-71.09685112125075,42.36340992768442,257109,-71.12148988862974,42.37240217729738,60218.0,60731.0,True,True
232,2019-10-10 16:43:50.5480,2019-10-10 16:47:42.7020,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,5745,Subscriber,1985,1,116785,-71.09980567064659,42.36456625584354,259939,-71.09466772895958,42.36095653649292,60230.0,60462.0,True,True
497,2019-10-10 16:44:05.6480,2019-10-10 16:52:23.2260,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,6018,Subscriber,1993,2,185416,-71.10480885225009,42.36286173315585,69906,-71.09375954952809,42.36744825045909,60245.0,60743.0,True,True
1241,2019-10-10 16:45:30.9890,2019-10-10 17:06:12.8010,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,3747,Subscriber,1988,1,257466,-71.1334764,42.39818415000001,201808,-71.09201715434888,42.359683245851045,60330.0,61572.0,True,True
865,2019-10-10 16:46:06.9670,2019-10-10 17:00:32.6230,143,EF - North Point Park,42.369885,-71.06995699999997,189,Kendall T,42.362427842912396,-71.08495473861693,3251,Subscriber,1991,2,225867,-71.07019215568538,42.36987288288105,45037,-71.08747349232473,42.36437315478754,60366.0,61232.0,True,True
754,2019-10-10 16:46:26.3720,2019-10-10 16:59:01.3360,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5442,Subscriber,1994,1,25682,-71.07812433102221,42.36764855622065,4325,-71.0934274618204,42.357644907021474,60386.0,61141.0,True,True
617,2019-10-10 16:47:05.1010,2019-10-10 16:57:23.0010,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,5616,Subscriber,1995,1,119034,-71.10766645650423,42.36470306510557,59818,-71.11925814065609,42.37669707761058,60425.0,61043.0,True,True
200,2019-10-10 16:48:01.1640,2019-10-10 16:51:21.5560,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,5377,Subscriber,1990,2,99024,-71.0971622815474,42.372622297690704,137193,-71.09380998503288,42.36819609659608,60481.0,60681.0,True,True
1394,2019-10-10 16:48:16.0780,2019-10-10 17:11:30.6400,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,99,Wilson Square,42.385582,-71.113341,4797,Subscriber,1996,1,201823,-71.09013442571383,42.36115789611426,6172,-71.11633092399701,42.384069154000656,60496.0,61890.0,True,True
826,2019-10-10 16:48:36.2760,2019-10-10 17:02:22.7480,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,2675,Subscriber,1993,1,246652,-71.11815265749195,42.379607822379825,30590,-71.09194419770931,42.363974729686475,60516.0,61342.0,True,True
701,2019-10-10 16:48:55.4980,2019-10-10 17:00:37.0390,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,367,Vassal Lane at Tobin/VLUS,42.3839322489048,-71.13961271959852,3879,Subscriber,1978,1,96574,-71.12452040944453,42.37342105001174,7452,-71.13828117616427,42.38232735974887,60535.0,61237.0,True,True
731,2019-10-10 16:49:36.6270,2019-10-10 17:01:47.9290,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,2621,Customer,1984,2,246566,-71.11694867754953,42.377715252403725,86741,-71.130530116068,42.39935084869339,60576.0,61307.0,True,True
159,2019-10-10 16:50:01.8310,2019-10-10 16:52:41.7450,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,5417,Subscriber,1988,1,174175,-71.10314092770163,42.36360406652543,85373,-71.10210365223956,42.36743971584425,60601.0,60761.0,True,True
440,2019-10-10 16:50:06.7920,2019-10-10 16:57:27.3540,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000002,189,Kendall T,42.362427842912396,-71.08495473861693,3473,Subscriber,1968,1,20648,-71.07968939596924,42.369937886446756,203465,-71.08346181807613,42.362754416440566,60606.0,61047.0,True,True
302,2019-10-10 16:50:23.6260,2019-10-10 16:55:26.3450,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,179,MIT Vassar St,42.35560121327927,-71.10394477844237,833,Subscriber,1995,1,246684,-71.09098619373064,42.36326768624518,116035,-71.10580777132004,42.35785851543378,60623.0,60926.0,True,True
371,2019-10-10 16:50:23.6830,2019-10-10 16:56:34.9900,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3305,Subscriber,1988,1,202852,-71.09504332890866,42.35938231650234,56262,-71.10444069812965,42.363796435026046,60623.0,60994.0,True,True
318,2019-10-10 16:50:23.7220,2019-10-10 16:55:42.1700,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,179,MIT Vassar St,42.35560121327927,-71.10394477844237,4915,Subscriber,1992,1,201809,-71.09108473972115,42.35945065790162,259988,-71.10080359999999,42.3544471,60623.0,60942.0,True,True
822,2019-10-10 16:52:03.3710,2019-10-10 17:05:45.4960,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,179,MIT Vassar St,42.35560121327927,-71.10394477844237,3488,Subscriber,1990,2,4872,-71.10085916751011,42.366446516727976,39989,-71.10509196004735,42.355337055177046,60723.0,61545.0,True,True
257,2019-10-10 16:52:50.7150,2019-10-10 16:57:08.4220,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,3074,Subscriber,1966,1,184701,-71.11382718196816,42.37008154324749,159997,-71.10647370710169,42.365750185918046,60770.0,61028.0,True,True
186,2019-10-10 16:54:02.1380,2019-10-10 16:57:08.7180,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,5377,Subscriber,1997,2,144292,-71.09065347831617,42.368605037626686,182260,-71.0963859,42.3726115,60842.0,61028.0,True,True
755,2019-10-10 16:54:09.0840,2019-10-10 17:06:45.0510,107,Ames St at Main St,42.3625,-71.08821999999998,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4414,Subscriber,1993,1,203987,-71.0876316643143,42.36084451618819,39234,-71.10238274981337,42.36351666763837,60849.0,61605.0,True,True
377,2019-10-10 16:54:22.3100,2019-10-10 17:00:39.5780,179,MIT Vassar St,42.35560121327927,-71.10394477844237,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,4886,Subscriber,1994,1,4352,-71.10347933970478,42.35434628044428,210874,-71.09412543583502,42.36141861632751,60862.0,61239.0,True,True
382,2019-10-10 16:54:36.8240,2019-10-10 17:00:59.4100,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,3141,Subscriber,1989,1,134390,-71.12425672541725,42.37299526733493,59162,-71.11208001975893,42.36780858326884,60876.0,61259.0,True,True
2219,2019-10-10 16:54:41.3860,2019-10-10 17:31:40.4640,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,2412,Subscriber,1982,1,133644,-71.11263146466881,42.3766257612714,224983,-71.1120306,42.356467499999994,60881.0,63100.0,True,True
239,2019-10-10 16:54:48.4310,2019-10-10 16:58:47.9670,107,Ames St at Main St,42.3625,-71.08821999999998,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,4668,Subscriber,1985,1,245876,-71.08779437761635,42.361780420188936,98866,-71.09208250536412,42.3687160217076,60888.0,61127.0,True,True
291,2019-10-10 16:55:18.9280,2019-10-10 17:00:10.4130,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,3326,Subscriber,1988,1,177122,-71.10373919180715,42.362632242666564,87965,-71.10437986292447,42.371645883951906,60918.0,61210.0,True,True
222,2019-10-10 16:55:49.0230,2019-10-10 16:59:31.9850,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,4956,Subscriber,1996,1,259940,-71.09356910882715,42.36161300666619,30516,-71.09801134023586,42.360120672733736,60949.0,61171.0,True,True
620,2019-10-10 16:56:02.5960,2019-10-10 17:06:22.9150,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000002,189,Kendall T,42.362427842912396,-71.08495473861693,3200,Subscriber,1989,1,65879,-71.07948630588595,42.37195564164335,156596,-71.0858975462233,42.364566884295456,60962.0,61582.0,True,True
500,2019-10-10 16:56:42.9750,2019-10-10 17:05:03.8560,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,185,Third at Binney,42.365444861374,-71.08277142047879,4877,Customer,1995,1,154263,-71.09719343471474,42.36727586740198,134219,-71.08296274936436,42.36804410300495,61002.0,61503.0,True,True
462,2019-10-10 16:56:51.2880,2019-10-10 17:04:34.0490,179,MIT Vassar St,42.35560121327927,-71.10394477844237,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,3641,Subscriber,1990,2,55462,-71.10540071292245,42.357601544979964,181586,-71.10120706983955,42.36652478382828,61011.0,61474.0,True,True
774,2019-10-10 16:57:00.5290,2019-10-10 17:09:55.4220,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,139,Dana Park,42.361780439606044,-71.10809952020645,3645,Subscriber,1992,1,54628,-71.09488991022977,42.36670147508128,181352,-71.1104676346154,42.36287633682865,61020.0,61795.0,True,True
453,2019-10-10 16:57:06.0940,2019-10-10 17:04:39.9360,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,139,Dana Park,42.361780439606044,-71.10809952020645,5688,Subscriber,1990,1,257111,-71.12128167885568,42.372328979356254,184533,-71.1111860665958,42.360958102812184,61026.0,61479.0,True,True
1424,2019-10-10 16:57:17.4590,2019-10-10 17:21:01.6380,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,181,Huron Ave At Vassal Lane,42.381650612901176,-71.13426981498378,5455,Subscriber,1983,1,87921,-71.11809623749045,42.373381197875375,55840,-71.13296549264433,42.38351680457447,61037.0,62461.0,True,True
493,2019-10-10 16:57:28.6210,2019-10-10 17:05:41.9220,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,6110,Subscriber,1991,1,32963,-71.11050651757198,42.35815848853599,154909,-71.09394940207649,42.36634362349,61048.0,61541.0,True,True
647,2019-10-10 16:57:51.6690,2019-10-10 17:08:39.0040,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,5222,Subscriber,1993,1,51961,-71.09298948695564,42.364732943754646,225645,-71.0757946,42.36550629999999,61071.0,61719.0,True,True
353,2019-10-10 16:58:00.7970,2019-10-10 17:03:54.0120,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,3287,Subscriber,1994,1,201807,-71.09291773693249,42.35871044518984,60958,-71.10904188298754,42.36692894789026,61080.0,61434.0,True,True
345,2019-10-10 16:58:57.7710,2019-10-10 17:04:43.1150,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,177,University Park,42.36264779118595,-71.1000609397888,2037,Subscriber,1992,1,201812,-71.09086412087382,42.36000028330741,138357,-71.10334199608523,42.362755191266274,61137.0,61483.0,True,True
294,2019-10-10 16:59:03.0280,2019-10-10 17:03:57.3580,179,MIT Vassar St,42.35560121327927,-71.10394477844237,177,University Park,42.36264779118595,-71.1000609397888,6100,Subscriber,1987,2,257878,-71.1040154963401,42.358281336444996,165701,-71.10197614426997,42.361762516266005,61143.0,61437.0,True,True
339,2019-10-10 16:59:07.7480,2019-10-10 17:04:46.9140,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,5359,Subscriber,1989,2,6678,-71.10806584462492,42.3734882939062,96429,-71.12079021351812,42.378410051100715,61147.0,61486.0,True,True
1086,2019-10-10 16:59:12.5900,2019-10-10 17:17:19.1620,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,367,Vassal Lane at Tobin/VLUS,42.3839322489048,-71.13961271959852,5377,Subscriber,1988,1,128174,-71.09636685737777,42.368814231030015,119784,-71.1406966755453,42.382131586705775,61152.0,62239.0,True,True
377,2019-10-10 16:59:28.5620,2019-10-10 17:05:46.3850,177,University Park,42.36264779118595,-71.1000609397888,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,2626,Subscriber,1990,0,123400,-71.10206616616648,42.362462498959104,162124,-71.11121021607077,42.35628872664617,61168.0,61546.0,True,True
951,2019-10-10 17:00:05.6620,2019-10-10 17:15:57.5040,107,Ames St at Main St,42.3625,-71.08821999999998,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5579,Subscriber,2000,1,201823,-71.09013442571383,42.36115789611426,201825,-71.09352709793748,42.36011991473893,61205.0,62157.0,True,True
862,2019-10-10 17:00:43.3030,2019-10-10 17:15:05.6910,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,2774,Customer,1980,1,225759,-71.12665720212344,42.38098201463606,183191,-71.08306595813895,42.36891952138856,61243.0,62105.0,True,True
383,2019-10-10 17:01:16.3280,2019-10-10 17:07:40.2970,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,185,Third at Binney,42.365444861374,-71.08277142047879,4668,Subscriber,1994,1,134366,-71.09140068316115,42.36805989434176,28,-71.08140359535426,42.36390705686864,61276.0,61660.0,True,True
2290,2019-10-10 17:01:28.7660,2019-10-10 17:39:38.8790,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,180,Mt Auburn,42.37478628706384,-71.13320231437683,2722,Customer,1998,2,156287,-71.09899665,42.36317590000001,55075,-71.13212639603806,42.37699821566454,61288.0,63578.0,True,True
537,2019-10-10 17:01:39.5940,2019-10-10 17:10:37.2640,189,Kendall T,42.362427842912396,-71.08495473861693,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,2197,Subscriber,1997,1,258221,-71.08623358270239,42.36270448453545,11199,-71.09528777905726,42.37183606436777,61299.0,61837.0,True,True
271,2019-10-10 17:01:43.6860,2019-10-10 17:06:15.2950,144,Rogers St & Land Blvd,42.36575798214837,-71.07699394226073,189,Kendall T,42.362427842912396,-71.08495473861693,5226,Subscriber,1994,1,42664,-71.07913119122533,42.36623204817249,203474,-71.08617737942005,42.36479214365506,61303.0,61575.0,True,True
189,2019-10-10 17:01:53.2640,2019-10-10 17:05:02.7300,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4416,Subscriber,1975,1,115947,-71.10339494683163,42.3615220277841,161771,-71.1046134376857,42.36311807002641,61313.0,61502.0,True,True
539,2019-10-10 17:02:08.9830,2019-10-10 17:11:08.6510,185,Third at Binney,42.365444861374,-71.08277142047879,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,4968,Subscriber,1988,2,52044,-71.08040142346405,42.3670716779139,174185,-71.10860505,42.36637435,61328.0,61868.0,True,True
3465,2019-10-10 17:02:15.0040,2019-10-10 18:00:00.6600,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,2073,Subscriber,1989,1,134054,-71.10311276233361,42.36258303900706,69937,-71.09788047541801,42.365733218720095,61335.0,64800.0,True,True
340,2019-10-10 17:02:29.8760,2019-10-10 17:08:10.1570,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,6049,Subscriber,1992,1,136389,-71.10080879310162,42.36061688767912,85731,-71.11060709134252,42.35704851580909,61349.0,61690.0,True,True
329,2019-10-10 17:02:43.8880,2019-10-10 17:08:13.1950,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,179,MIT Vassar St,42.35560121327927,-71.10394477844237,4886,Subscriber,1990,1,201819,-71.0919387509946,42.36114505924543,119694,-71.10643695609839,42.357458014426925,61363.0,61693.0,True,True
140,2019-10-10 17:02:58.7910,2019-10-10 17:05:19.1760,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2675,Subscriber,2000,1,201811,-71.09044937799496,42.35955835402915,45423,-71.09351741639529,42.35825591799676,61378.0,61519.0,True,True
302,2019-10-10 17:03:25.6430,2019-10-10 17:08:27.9900,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,5855,Subscriber,1994,1,166003,-71.10671866730459,42.35879681966917,166959,-71.10346149061472,42.367190236835405,61405.0,61707.0,True,True
506,2019-10-10 17:03:36.4590,2019-10-10 17:12:02.7930,107,Ames St at Main St,42.3625,-71.08821999999998,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,4030,Subscriber,1975,1,101528,-71.08748081038267,42.36280807589264,20604,-71.09496882958895,42.37115622139551,61416.0,61922.0,True,True
451,2019-10-10 17:04:01.0970,2019-10-10 17:11:32.2900,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3549,Subscriber,2000,2,162289,-71.10440066391115,42.36757389673468,259989,-71.09485891496605,42.3562401012079,61441.0,61892.0,True,True
2006,2019-10-10 17:04:23.8370,2019-10-10 17:37:50.0080,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,4178,Subscriber,1976,1,85441,-71.10473243173658,42.364047309058144,85715,-71.11172134332224,42.35769145376022,61463.0,63470.0,True,True
906,2019-10-10 17:04:28.1010,2019-10-10 17:19:34.6670,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,115,Porter Square Station,42.387995,-71.119084,5496,Subscriber,1981,1,180222,-71.10698128354849,42.367660443151095,87324,-71.12094557251484,42.38780033191193,61468.0,62374.0,True,True
528,2019-10-10 17:04:28.6780,2019-10-10 17:13:17.3480,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,185,Third at Binney,42.365444861374,-71.08277142047879,5566,Subscriber,1994,1,26903,-71.07713719623887,42.36448013480718,257515,-71.08088379744946,42.365144645202044,61468.0,61997.0,True,True
330,2019-10-10 17:04:51.5470,2019-10-10 17:10:21.6300,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,3796,Subscriber,1996,1,161142,-71.11233322987256,42.35829331567723,179312,-71.09997304999997,42.35864645,61491.0,61821.0,True,True
669,2019-10-10 17:05:13.1580,2019-10-10 17:16:23.0540,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,5033,Subscriber,1997,2,224920,-71.12112543252266,42.37862557136185,134684,-71.13234435000003,42.3962285,61513.0,62183.0,True,True
