tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
1776,59:44.6,29:21.6,143,EF - North Point Park,42.369885,-71.069957,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,5947,Subscriber,1977,2,124602,-71.07219757,42.36923926,32243,-71.10540005,42.35945475,46784,48561,TRUE,TRUE
903,00:04.0,15:07.1,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,2051,Subscriber,1986,1,259993,-71.09134592,42.35740805,225247,-71.07817709,42.36719902,46803,47707,TRUE,TRUE
488,00:12.0,08:21.0,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,2784,Subscriber,1989,1,246565,-71.11714812,42.3775365,38249,-71.11335209,42.36541447,46812,47300,TRUE,TRUE
775,00:14.1,13:09.4,380,Mass Ave at Albany St,42.36135838,-71.09670274,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,5922,Subscriber,1981,1,259935,-71.09576101,42.36200007,257105,-71.12113094,42.37188088,46814,47589,TRUE,TRUE
608,00:35.7,10:44.4,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,3852,Subscriber,1995,1,134494,-71.10594261,42.36877933,201832,-71.12082685,42.37049945,46835,47444,TRUE,TRUE
1018,02:04.2,19:02.8,185,Third at Binney,42.36544486,-71.08277142,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,5227,Subscriber,1989,2,20742,-71.08119103,42.36780822,63437,-71.12227498,42.37420367,46924,47942,TRUE,TRUE
232,02:06.1,05:58.3,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2742,Subscriber,1996,1,225354,-71.10271786,42.36321688,201816,-71.09322601,42.36070129,46926,47158,TRUE,TRUE
358,02:13.7,08:12.0,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,179,MIT Vassar St,42.35560121,-71.10394478,4512,Subscriber,1997,1,157235,-71.09359798,42.36380628,184461,-71.10724586,42.356422,46933,47291,TRUE,TRUE
298,02:13.8,07:11.8,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1993,Subscriber,1974,1,16041,-71.10769829,42.37170908,96958,-71.11283813,42.37573502,46933,47231,TRUE,TRUE
317,02:15.3,07:32.7,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,2504,Subscriber,2002,1,257908,-71.09154305,42.36022305,202849,-71.08585858,42.3621407,46935,47252,TRUE,TRUE
448,02:30.4,09:58.5,117,Binney St / Sixth St,42.36608797,-71.08633604,381,Inman Square at Springfield St.,42.37438409,-71.10015746,4874,Customer,1991,1,93536,-71.08427471,42.36821541,102834,-71.09753861,42.37279341,46950,47398,TRUE,TRUE
166,03:11.5,05:58.2,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,380,Mass Ave at Albany St,42.36135838,-71.09670274,5890,Subscriber,1996,1,201803,-71.09318083,42.35929494,125240,-71.09508139,42.36250999,46991,47158,TRUE,TRUE
354,03:16.6,09:11.3,380,Mass Ave at Albany St,42.36135838,-71.09670274,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5605,Subscriber,1998,2,69967,-71.09544378,42.36086878,135523,-71.10730091,42.36552553,46996,47351,TRUE,TRUE
315,03:27.1,08:43.0,177,University Park,42.36264779,-71.10006094,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,5084,Subscriber,1998,1,58924,-71.1028313,42.3641013,90862,-71.09435507,42.36124178,47007,47323,TRUE,TRUE
511,03:30.2,12:01.4,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,380,Mass Ave at Albany St,42.36135838,-71.09670274,5678,Subscriber,1975,1,201824,-71.09375344,42.36018961,257044,-71.09588912,42.36141013,47010,47521,TRUE,TRUE
347,03:47.5,09:34.8,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,2903,Subscriber,1982,1,161417,-71.10446756,42.35942535,122274,-71.10368627,42.36774725,47027,47374,TRUE,TRUE
838,04:31.9,18:30.3,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,79,Beacon St at Washington / Kirkland,42.37842,-71.105668,3952,Subscriber,1994,2,65972,-71.09723047,42.3692809,6517,-71.10864353,42.37758387,47071,47910,TRUE,TRUE
621,05:47.7,16:09.0,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,143,EF - North Point Park,42.369885,-71.069957,5887,Subscriber,1992,2,101835,-71.09781721,42.36507841,225283,-71.06761385,42.37116015,47147,47768,TRUE,TRUE
1051,05:59.7,23:31.1,224,Fresh Pond Reservation,42.38267828,-71.14347895,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,3829,Subscriber,1993,1,96292,-71.14107148,42.38256486,87973,-71.11937944,42.37133216,47159,48211,TRUE,TRUE
373,06:24.1,12:37.6,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,179,MIT Vassar St,42.35560121,-71.10394478,3226,Subscriber,1996,1,4324,-71.09505494,42.35814262,138672,-71.10479227,42.35708118,47184,47557,TRUE,TRUE
487,07:48.4,15:55.5,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4152,Subscriber,1980,2,245877,-71.08795597,42.36214776,4871,-71.10057441,42.36660535,47268,47755,TRUE,TRUE
353,08:01.3,13:55.3,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4526,Subscriber,1994,1,54499,-71.09269241,42.36506159,245937,-71.09397793,42.35837618,47281,47635,TRUE,TRUE
478,09:27.8,17:26.8,380,Mass Ave at Albany St,42.36135838,-71.09670274,185,Third at Binney,42.36544486,-71.08277142,5890,Subscriber,1977,2,257044,-71.09588912,42.36141013,52044,-71.08040142,42.36707168,47367,47846,TRUE,TRUE
374,09:40.6,15:55.2,185,Third at Binney,42.36544486,-71.08277142,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,4404,Subscriber,1992,1,203466,-71.0812325,42.36473335,66019,-71.09390631,42.36827576,47380,47755,TRUE,TRUE
501,09:47.0,18:08.3,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,176,Lesley University,42.38674802,-71.11901879,3616,Subscriber,1994,1,11352,-71.09699522,42.36952119,137896,-71.1176893,42.385911,47386,47888,TRUE,TRUE
2042,10:00.7,44:03.5,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,195,Child St at North St,42.37150494,-71.07249312,2784,Subscriber,1992,2,59174,-71.11108088,42.36726174,225323,-71.07014229,42.37038166,47400,49443,TRUE,TRUE
207,10:11.4,13:39.2,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,2492,Subscriber,1999,1,55124,-71.11069592,42.37552123,60995,-71.12298269,42.38037612,47411,47619,TRUE,TRUE
767,10:26.3,23:13.4,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,107,Ames St at Main St,42.3625,-71.08822,2416,Subscriber,1989,1,15952,-71.11349536,42.37354984,48471,-71.0853515,42.36362475,47426,48193,TRUE,TRUE
151,10:31.9,13:03.6,189,Kendall T,42.36242784,-71.08495474,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3994,Subscriber,1992,1,259925,-71.08339796,42.36310196,259940,-71.09356911,42.36161301,47431,47583,TRUE,TRUE
380,10:34.2,16:54.4,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,3142,Subscriber,1963,1,162289,-71.10440066,42.3675739,6587,-71.11060359,42.37584166,47434,47814,TRUE,TRUE
746,12:18.4,24:45.3,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,4118,Customer,1994,1,136933,-71.10363036,42.36870936,60001,-71.11734902,42.37879457,47538,48285,TRUE,TRUE
462,12:19.0,20:01.2,107,Ames St at Main St,42.3625,-71.08822,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,3011,Customer,1999,1,45037,-71.08747349,42.36437315,161834,-71.10603505,42.36567893,47539,48001,TRUE,TRUE
546,13:56.9,23:03.7,318,Ames St at Broadway,42.3636929,-71.0875672,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,3753,Subscriber,1992,2,259927,-71.09073911,42.36456444,85558,-71.10341178,42.36066345,47636,48183,TRUE,TRUE
1056,14:10.7,31:47.7,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,107,Ames St at Main St,42.3625,-71.08822,4934,Subscriber,1998,2,50803,-71.09633343,42.36525579,4347,-71.09057153,42.36162,47650,48707,TRUE,TRUE
2161,14:20.2,50:21.8,318,Ames St at Broadway,42.3636929,-71.0875672,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3283,Subscriber,1987,1,259928,-71.08703295,42.36499122,181816,-71.10652501,42.36427736,47660,49821,TRUE,TRUE
945,14:38.9,30:24.2,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,5589,Subscriber,1997,1,180452,-71.10892677,42.36568245,17130,-71.11123722,42.37301498,47678,48624,TRUE,TRUE
302,15:37.4,20:40.0,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,2223,Subscriber,1983,1,102827,-71.0913458,42.37287981,69913,-71.09464602,42.36715048,47737,48039,TRUE,TRUE
567,15:42.7,25:10.2,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,3537,Subscriber,1990,1,63443,-71.11256716,42.35933788,46909,-71.0958415,42.36393352,47742,48310,TRUE,TRUE
204,15:52.8,19:17.0,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,5665,Subscriber,1995,2,153493,-71.08987465,42.36646575,11262,-71.09863415,42.37106899,47752,47956,TRUE,TRUE
503,16:03.1,24:26.9,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,5756,Subscriber,1998,2,96624,-71.11538091,42.37012713,246441,-71.11755092,42.37725327,47763,48266,TRUE,TRUE
385,16:19.8,22:44.9,140,Danehy Park,42.388966,-71.132788,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,2514,Subscriber,1979,2,116057,-71.13355107,42.38992606,87724,-71.12431995,42.37959485,47779,48164,TRUE,TRUE
1074,17:29.5,35:23.9,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,318,Ames St at Broadway,42.3636929,-71.0875672,5621,Subscriber,1969,2,6474,-71.12115183,42.37843462,203474,-71.08617738,42.36479214,47849,48923,TRUE,TRUE
457,17:48.3,25:26.0,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,4074,Subscriber,1995,2,17155,-71.11169164,42.37156604,165701,-71.10197614,42.36176252,47868,48326,TRUE,TRUE
479,18:13.2,26:12.9,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,5796,Subscriber,1995,1,257075,-71.11999206,42.37317036,16062,-71.10151269,42.37135431,47893,48372,TRUE,TRUE
200,18:21.6,21:42.2,141,Kendall Street,42.36356016,-71.08216792,228,One Memorial Drive,42.36161932,-71.08043551,5449,Subscriber,1979,1,203465,-71.08346182,42.36275442,4368,-71.08392274,42.36173735,47901,48102,TRUE,TRUE
320,19:04.7,24:25.0,189,Kendall T,42.36242784,-71.08495474,177,University Park,42.36264779,-71.10006094,5314,Subscriber,1992,1,69948,-71.08561003,42.36408341,49940,-71.09728875,42.36365859,47944,48264,TRUE,TRUE
350,19:12.4,25:02.5,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,6149,Subscriber,1999,1,257243,-71.08934074,42.36031884,246346,-71.099509,42.36051361,47952,48302,TRUE,TRUE
220,19:20.8,23:01.7,179,MIT Vassar St,42.35560121,-71.10394478,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3226,Subscriber,1996,1,225742,-71.1029197,42.35694455,201814,-71.09067307,42.35941899,47960,48181,TRUE,TRUE
262,19:43.9,24:06.0,177,University Park,42.36264779,-71.10006094,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3580,Subscriber,1996,1,36598,-71.10329003,42.3631893,4321,-71.08981738,42.36007641,47983,48246,TRUE,TRUE
800,20:05.6,33:26.1,143,EF - North Point Park,42.369885,-71.069957,189,Kendall T,42.36242784,-71.08495474,3024,Subscriber,1975,1,224980,-71.07024295,42.36982695,45037,-71.08747349,42.36437315,48005,48806,TRUE,TRUE
840,21:40.8,35:41.6,380,Mass Ave at Albany St,42.36135838,-71.09670274,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5192,Customer,1981,2,125240,-71.09508139,42.36250999,87875,-71.1179152,42.37564258,48100,48941,TRUE,TRUE
847,21:46.3,35:53.3,380,Mass Ave at Albany St,42.36135838,-71.09670274,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,2194,Customer,1981,2,187833,-71.0982266,42.36245696,87875,-71.1179152,42.37564258,48106,48953,TRUE,TRUE
663,22:13.8,33:17.3,189,Kendall T,42.36242784,-71.08495474,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,2972,Subscriber,1992,2,203465,-71.08346182,42.36275442,35738,-71.10152115,42.35709535,48133,48797,TRUE,TRUE
475,22:17.7,30:13.6,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,4060,Subscriber,1965,2,257095,-71.11983826,42.37450264,87822,-71.11878783,42.37707676,48137,48613,TRUE,TRUE
270,22:28.6,26:59.2,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,2894,Subscriber,1994,2,124918,-71.09382272,42.35725044,246346,-71.099509,42.36051361,48148,48419,TRUE,TRUE
356,24:21.3,30:17.8,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,318,Ames St at Broadway,42.3636929,-71.0875672,4849,Subscriber,1989,1,24542,-71.09788597,42.36658671,48471,-71.0853515,42.36362475,48261,48617,TRUE,TRUE
410,24:28.2,31:18.5,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,3753,Subscriber,1993,1,182641,-71.10132058,42.36092227,69950,-71.09273375,42.36402021,48268,48678,TRUE,TRUE
336,24:42.2,30:19.1,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,380,Mass Ave at Albany St,42.36135838,-71.09670274,2955,Subscriber,1985,1,127254,-71.09256279,42.36794445,259940,-71.09356911,42.36161301,48282,48619,TRUE,TRUE
514,24:45.4,33:19.7,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5336,Subscriber,1996,2,134340,-71.11416341,42.37414126,203686,-71.10433016,42.36721699,48285,48799,TRUE,TRUE
340,24:57.2,30:37.6,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4152,Subscriber,1988,1,203687,-71.10452241,42.36742167,26163,-71.09394509,42.36121602,48297,48637,TRUE,TRUE
589,27:01.5,36:50.7,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,380,Mass Ave at Albany St,42.36135838,-71.09670274,4102,Subscriber,1981,1,15890,-71.12120464,42.37492087,99529,-71.09519381,42.360955,48421,49010,TRUE,TRUE
189,27:39.6,30:48.9,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,3007,Subscriber,1967,1,4366,-71.09166017,42.36144606,260505,-71.0925362,42.36575017,48459,48648,TRUE,TRUE
325,27:57.9,33:23.2,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,6125,Subscriber,1985,1,165098,-71.11428277,42.3566674,33933,-71.10550536,42.35997213,48477,48803,TRUE,TRUE
244,28:25.9,32:30.7,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,3995,Subscriber,1984,1,15953,-71.11785282,42.37327073,61687,-71.11429663,42.37696184,48505,48750,TRUE,TRUE
348,28:59.3,34:47.7,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3369,Subscriber,1979,2,155147,-71.09632757,42.36724486,120280,-71.09982813,42.36617649,48539,48887,TRUE,TRUE
1105,29:19.6,47:44.9,380,Mass Ave at Albany St,42.36135838,-71.09670274,180,Mt Auburn,42.37478629,-71.13320231,5939,Subscriber,1970,1,257043,-71.09419468,42.36259829,224922,-71.1359998,42.37545106,48559,49664,TRUE,TRUE
229,29:41.1,33:30.9,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2894,Subscriber,1994,2,85675,-71.10050588,42.35858041,201806,-71.09234636,42.35809007,48581,48810,TRUE,TRUE
229,32:06.3,35:55.4,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,3829,Subscriber,1986,1,184066,-71.11828855,42.37444275,185064,-71.11457359,42.36678998,48726,48955,TRUE,TRUE
846,32:46.7,46:53.1,380,Mass Ave at Albany St,42.36135838,-71.09670274,182,Museum of Science,42.36769018,-71.07116282,3304,Subscriber,1986,1,257244,-71.09893701,42.36210807,225540,-71.07396773,42.36666591,48766,49613,TRUE,TRUE
701,32:47.1,44:28.1,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,4271,Subscriber,1996,2,201823,-71.09013443,42.3611579,257071,-71.11953177,42.37291284,48767,49468,TRUE,TRUE
284,33:10.9,37:55.3,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,228,One Memorial Drive,42.36161932,-71.08043551,3226,Subscriber,1988,1,4364,-71.09573896,42.35871975,203467,-71.08197325,42.36345317,48790,49075,TRUE,TRUE
1076,33:14.1,51:10.3,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,117,Binney St / Sixth St,42.36608797,-71.08633604,2228,Customer,1984,2,257093,-71.12018567,42.37452706,180702,-71.08546267,42.3679872,48794,49870,TRUE,TRUE
605,33:21.3,43:26.5,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,115,Porter Square Station,42.387995,-71.119084,2216,Subscriber,1994,1,134241,-71.11021622,42.37123381,59003,-71.12101694,42.38912062,48801,49406,TRUE,TRUE
467,34:16.5,42:04.2,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,107,Ames St at Main St,42.3625,-71.08822,4074,Subscriber,1997,1,116785,-71.09980567,42.36456626,259917,-71.08583953,42.36188829,48856,49324,TRUE,TRUE
1090,34:31.1,52:41.1,185,Third at Binney,42.36544486,-71.08277142,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,3521,Customer,1985,2,225074,-71.07934407,42.36571397,259134,-71.08447976,42.36918481,48871,49961,TRUE,TRUE
414,34:54.4,41:48.7,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,5832,Subscriber,1995,1,257060,-71.08308255,42.36418165,225179,-71.0956486,42.36839805,48894,49308,TRUE,TRUE
204,36:43.5,40:08.4,142,Alewife Station at Russell Field,42.396105,-71.139459,414,Discovery Park - 30 Acorn Park Drive,42.39790817,-71.14797131,2807,Subscriber,1985,1,225466,-71.13830852,42.3978239,225614,-71.14942435,42.39755125,49003,49208,TRUE,TRUE
352,36:52.8,42:45.0,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,5866,Subscriber,1995,1,246684,-71.09098619,42.36326769,202845,-71.0984762,42.35929469,49012,49364,TRUE,TRUE
209,37:04.5,40:34.4,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,177,University Park,42.36264779,-71.10006094,2468,Subscriber,1953,1,225296,-71.0948748,42.3603669,161613,-71.10146564,42.36276354,49024,49234,TRUE,TRUE
309,37:07.3,42:16.6,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,380,Mass Ave at Albany St,42.36135838,-71.09670274,5947,Subscriber,1970,1,179419,-71.10651784,42.35751434,202842,-71.09736242,42.35988467,49027,49336,TRUE,TRUE
264,37:22.4,41:46.5,318,Ames St at Broadway,42.3636929,-71.0875672,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,4988,Subscriber,1995,1,245876,-71.08779438,42.36178042,259927,-71.09073911,42.36456444,49042,49306,TRUE,TRUE
280,37:46.0,42:26.1,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2972,Subscriber,1985,1,161402,-71.10380297,42.35989893,124918,-71.09382272,42.35725044,49065,49346,TRUE,TRUE
439,37:48.8,45:07.9,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,195,Child St at North St,42.37150494,-71.07249312,5616,Subscriber,1993,1,133288,-71.09310845,42.37117458,225857,-71.0700965,42.37040755,49068,49507,TRUE,TRUE
362,37:56.9,43:59.7,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,2492,Subscriber,1969,0,96370,-71.12600205,42.38067377,87976,-71.12042258,42.37132662,49076,49439,TRUE,TRUE
304,40:14.8,45:19.1,179,MIT Vassar St,42.35560121,-71.10394478,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,2919,Subscriber,1989,2,246704,-71.10584003,42.35501692,157235,-71.09359798,42.36380628,49214,49519,TRUE,TRUE
460,40:42.5,48:22.9,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,4679,Subscriber,1980,2,4876,-71.0998704,42.36589889,156596,-71.08589755,42.36456688,49242,49702,TRUE,TRUE
116,41:42.8,43:39.7,107,Ames St at Main St,42.3625,-71.08822,189,Kendall T,42.36242784,-71.08495474,4867,Subscriber,1997,1,4322,-71.08934074,42.36031884,245877,-71.08795597,42.36214776,49302,49419,TRUE,TRUE
449,42:13.8,49:43.3,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,5109,Subscriber,1989,1,124538,-71.09508725,42.35692037,165701,-71.10197614,42.36176252,49333,49783,TRUE,TRUE
1069,43:04.5,00:53.9,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4060,Customer,1990,1,61394,-71.12110708,42.37905446,225296,-71.0948748,42.3603669,49384,50453,TRUE,TRUE
398,43:50.9,50:29.0,189,Kendall T,42.36242784,-71.08495474,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2669,Subscriber,1990,1,4332,-71.08353677,42.36120873,174175,-71.10314093,42.36360407,49430,49828,TRUE,TRUE
424,44:06.7,51:11.5,179,MIT Vassar St,42.35560121,-71.10394478,107,Ames St at Main St,42.3625,-71.08822,4512,Subscriber,1995,1,166701,-71.10670859,42.35683404,246768,-71.08998606,42.36150932,49446,49871,TRUE,TRUE
738,44:11.4,56:29.4,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6061,Subscriber,1990,1,225657,-71.11252575,42.3784254,201810,-71.09018309,42.35878749,49451,50189,TRUE,TRUE
637,44:41.6,55:19.3,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5543,Subscriber,1973,1,136387,-71.10765586,42.36971006,201811,-71.09044938,42.35955835,49481,50119,TRUE,TRUE
630,44:56.5,55:27.0,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5796,Subscriber,1987,1,137160,-71.10397554,42.37307215,4365,-71.09515103,42.35963438,49496,50126,TRUE,TRUE
254,44:58.9,49:13.1,380,Mass Ave at Albany St,42.36135838,-71.09670274,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,2955,Subscriber,1985,1,202852,-71.09504333,42.35938232,66019,-71.09390631,42.36827576,49498,49753,TRUE,TRUE
858,45:21.9,59:40.1,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,1680,Subscriber,1963,2,69909,-71.0745184,42.36721966,86414,-71.10090146,42.36748271,49521,50380,TRUE,TRUE
474,45:35.7,53:30.2,380,Mass Ave at Albany St,42.36135838,-71.09670274,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,5947,Subscriber,1975,1,124664,-71.09697202,42.36349651,11092,-71.09565785,42.37324995,49535,50010,TRUE,TRUE
1327,46:21.6,08:28.7,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,380,Mass Ave at Albany St,42.36135838,-71.09670274,5994,Subscriber,1996,1,187679,-71.09247084,42.36160686,153510,-71.09784128,42.36114902,49581,50908,TRUE,TRUE
113,47:06.6,49:00.4,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,3838,Subscriber,1991,1,182092,-71.11638327,42.36957408,85395,-71.11178468,42.36657163,49626,49740,TRUE,TRUE
514,47:13.7,55:48.3,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,4457,Subscriber,1969,0,118468,-71.12287166,42.37431797,63607,-71.11097608,42.3765719,49633,50148,TRUE,TRUE
