activity_id,start_latitude,start_longitude,end_latitude,end_longitude,travel_purpose,start_t,Unnamed: 7,duration_minutes,distance_miles,start_hour,same_place,day,Unnamed: 13,Unnamed: 14,formatted_date_column
7.75e+16,42.371328999999996,-71.11647099999999,42.37836794,-71.11116037,EAT,2022-10-15 13:20:00,,4,1.393057292,13,No,4,,,2022-10-15 13:20:00.000000
1.13e+19,42.371654,-71.086311,42.37836794,-71.11116037,EAT,2022-10-15 13:20:00,,6,1.7059616340000001,13,No,4,,,2022-10-15 13:20:00.000000
5.6e+18,42.36853,-71.079323,42.37317944,-71.0954389,EAT,2022-10-15 13:20:00,,7,1.90564421,13,No,4,,,2022-10-15 13:20:00.000000
1.74e+17,42.363323,-71.08247,42.361726000000004,-71.08377,EAT,2022-10-15 13:20:00,,3,0.20397858600000002,13,No,4,,,2022-10-15 13:20:00.000000
1.16e+19,42.397326,-71.130785,42.38847288,-71.12108419,EAT,2022-10-15 13:20:00,,2,0.934034996,13,No,4,,,2022-10-15 13:20:00.000000
3.45e+16,42.360789000000004,-71.096565,42.39295565,-71.12638906,EAT,2022-10-15 13:20:00,,11,2.7158354680000003,13,No,4,,,2022-10-15 13:20:00.000000
8.06e+18,42.363395000000004,-71.096884,42.365726,-71.103165,EAT,2022-10-15 13:20:00,,1,0.38086099100000004,13,No,4,,,2022-10-15 13:20:00.000000
8.85e+17,42.369371,-71.077051,42.358764,-71.09635899999999,EAT,2022-10-15 13:21:00,,26,1.3812469980000002,13,No,4,,,2022-10-15 13:21:00.000000
1.48e+19,42.373092,-71.119396,42.382761,-71.11997,EAT,2022-10-15 13:21:00,,4,1.082396991,13,No,4,,,2022-10-15 13:21:00.000000
7.04e+18,42.359066,-71.09474399999999,42.35731286,-71.09384526,EAT,2022-10-15 13:21:00,,3,0.16495723699999998,13,No,4,,,2022-10-15 13:21:00.000000
1.54e+19,42.366295,-71.07820600000001,42.367946999999994,-71.09784300000001,EAT,2022-10-15 13:21:00,,3,0.901708477,13,No,4,,,2022-10-15 13:21:00.000000
3.29e+18,42.371281,-71.083318,42.370441,-71.113709,EAT,2022-10-15 13:21:00,,12,3.57877783,13,No,4,,,2022-10-15 13:21:00.000000
8.75e+18,42.36981,-71.071383,42.36979,-71.070656,EAT,2022-10-15 13:22:00,,2,0.11244077300000001,13,No,4,,,2022-10-15 13:22:00.000000
2.49e+18,42.370282,-71.11851899999999,42.369549,-71.111356,EAT,2022-10-15 13:22:00,,2,0.35647590700000004,13,No,4,,,2022-10-15 13:22:00.000000
8.33e+18,42.370282,-71.11851899999999,42.372069,-71.11994,EAT,2022-10-15 13:22:00,,1,0.087899214,13,No,4,,,2022-10-15 13:22:00.000000
9.83e+17,42.3734,-71.099827,42.36943251,-71.08916745,EAT,2022-10-15 13:23:00,,15,0.81111887,13,No,4,,,2022-10-15 13:23:00.000000
1.38e+19,42.389247,-71.120337,42.37081,-71.114182,EAT,2022-10-15 13:23:00,,5,1.623593276,13,No,4,,,2022-10-15 13:23:00.000000
2.63e+18,42.374893,-71.150349,42.37933085,-71.15391085,EAT,2022-10-15 13:23:00,,2,0.723775952,13,No,4,,,2022-10-15 13:23:00.000000
1.33e+19,42.383215,-71.119849,42.37443,-71.133501,EAT,2022-10-15 13:23:00,,33,1.75889559,13,No,4,,,2022-10-15 13:23:00.000000
9.91e+18,42.390043,-71.118227,42.36266152,-71.10507469,EAT,2022-10-15 13:23:00,,12,3.022614878,13,No,4,,,2022-10-15 13:23:00.000000
3.07e+18,42.366069,-71.105366,42.35726841,-71.10680206,EAT,2022-10-15 13:23:00,,3,0.880346813,13,No,4,,,2022-10-15 13:23:00.000000
1.59e+19,42.364360999999995,-71.101518,42.357364000000004,-71.107752,EAT,2022-10-15 13:24:00,,2,0.602456059,13,No,4,,,2022-10-15 13:24:00.000000
1.2e+19,42.361317,-71.085981,42.37136525,-71.10274761,EAT,2022-10-15 13:24:00,,6,1.378386466,13,No,4,,,2022-10-15 13:24:00.000000
1.53e+19,42.359176,-71.088217,42.359190999999996,-71.093366,EAT,2022-10-15 13:24:00,,5,0.302926016,13,No,4,,,2022-10-15 13:24:00.000000
1.05e+19,42.373559,-71.119619,42.37809387,-71.10839538,EAT,2022-10-15 13:24:00,,6,1.6429316059999999,13,No,4,,,2022-10-15 13:24:00.000000
1.64e+19,42.383215,-71.119849,42.37331191,-71.10895014,EAT,2022-10-15 13:24:00,,3,1.10229458,13,No,4,,,2022-10-15 13:24:00.000000
1.02e+19,42.371476,-71.081655,42.364672399999996,-71.08384421,EAT,2022-10-15 13:25:00,,1,0.565870995,13,No,4,,,2022-10-15 13:25:00.000000
1.81e+19,42.361317,-71.085981,42.359190999999996,-71.093366,EAT,2022-10-15 13:25:00,,2,0.145611726,13,No,4,,,2022-10-15 13:25:00.000000
1.7e+18,42.369345,-71.110752,42.374572,-71.10994699999999,EAT,2022-10-15 13:25:00,,2,0.128209274,13,No,4,,,2022-10-15 13:25:00.000000
9.37e+18,42.37324,-71.114262,42.36773412,-71.09623696,EAT,2022-10-15 13:25:00,,24,1.261796634,13,No,4,,,2022-10-15 13:25:00.000000
4.53e+18,42.357996,-71.114939,42.394588,-71.126699,EAT,2022-10-15 13:26:00,,17,3.099474185,13,No,4,,,2022-10-15 13:26:00.000000
1.78e+19,42.390043,-71.118227,42.38672909,-71.12509593,EAT,2022-10-15 13:27:00,,2,0.401915641,13,No,4,,,2022-10-15 13:27:00.000000
9.4e+18,42.382482,-71.131438,42.37858026,-71.13824448,EAT,2022-10-15 13:27:00,,1,0.461705388,13,No,4,,,2022-10-15 13:27:00.000000
1.66e+18,42.373092,-71.119396,42.369116999999996,-71.109886,EAT,2022-10-15 13:27:00,,6,0.400971342,13,No,4,,,2022-10-15 13:27:00.000000
9.09e+18,42.397326,-71.130785,42.39617589,-71.1297141,EAT,2022-10-15 13:27:00,,1,0.07626202,13,No,4,,,2022-10-15 13:27:00.000000
1.45e+19,42.366069,-71.105366,42.36495271,-71.11427198,EAT,2022-10-15 13:27:00,,10,0.5524781329999999,13,No,4,,,2022-10-15 13:27:00.000000
6.79e+18,42.36981,-71.071383,42.36979,-71.070656,EAT,2022-10-15 13:28:00,,1,0.052996367,13,No,4,,,2022-10-15 13:28:00.000000
1.59e+18,42.383215,-71.119849,42.382304,-71.11932,EAT,2022-10-15 13:28:00,,3,0.16076537400000002,13,No,4,,,2022-10-15 13:28:00.000000
2.69e+18,42.373092,-71.119396,42.37241865,-71.11631325,EAT,2022-10-15 13:28:00,,1,0.23471900899999998,13,No,4,,,2022-10-15 13:28:00.000000
1.75e+18,42.373092,-71.119396,42.373206,-71.118645,EAT,2022-10-15 13:28:00,,1,0.079304822,13,No,4,,,2022-10-15 13:28:00.000000
1.11e+18,42.359176,-71.088217,42.372211,-71.11595799999999,EAT,2022-10-15 13:29:00,,8,2.133054551,13,No,4,,,2022-10-15 13:29:00.000000
1.66e+19,42.357996,-71.114939,42.357065000000006,-71.112111,EAT,2022-10-15 13:29:00,,1,0.082577267,13,No,4,,,2022-10-15 13:29:00.000000
1.46e+19,42.359066,-71.09474399999999,42.354988,-71.103274,EAT,2022-10-15 13:29:00,,17,0.885118654,13,No,4,,,2022-10-15 13:29:00.000000
3.63e+18,42.361317,-71.085981,42.35646629,-71.10672479,EAT,2022-10-15 13:29:00,,4,1.460032605,13,No,4,,,2022-10-15 13:29:00.000000
9.68e+18,42.366069,-71.105366,42.365967,-71.105213,EAT,2022-10-15 13:29:00,,2,0.132496605,13,No,4,,,2022-10-15 13:29:00.000000
3.03e+17,42.383215,-71.119849,42.39102952,-71.12178003,EAT,2022-10-15 13:29:00,,1,0.426906017,13,No,4,,,2022-10-15 13:29:00.000000
7.78e+18,42.359757,-71.101863,42.36229357,-71.10075633,EAT,2022-10-15 13:30:00,,4,0.234813133,13,No,4,,,2022-10-15 13:30:00.000000
1.49e+19,42.365028,-71.102423,42.389423,-71.119749,EAT,2022-10-15 13:30:00,,10,2.751918059,13,No,4,,,2022-10-15 13:30:00.000000
2.11e+18,42.385859,-71.11961099999999,42.38498465,-71.11998181,EAT,2022-10-15 13:30:00,,1,0.055393177,13,No,4,,,2022-10-15 13:30:00.000000
1.43e+18,42.369371,-71.077051,42.38280695,-71.12208769,EAT,2022-10-15 13:30:00,,12,4.883057123,13,No,4,,,2022-10-15 13:30:00.000000
1.76e+19,42.365138,-71.102738,42.35703663,-71.11119992,EAT,2022-10-15 13:30:00,,4,1.162488339,13,No,4,,,2022-10-15 13:30:00.000000
1.07e+19,42.373092,-71.119396,42.373081,-71.12040400000001,EAT,2022-10-15 13:30:00,,2,0.628678202,13,No,4,,,2022-10-15 13:30:00.000000
9.34e+18,42.372267,-71.088105,42.371483000000005,-71.084626,EAT,2022-10-15 13:30:00,,1,0.32529235100000004,13,No,4,,,2022-10-15 13:30:00.000000
1.68e+19,42.383215,-71.119849,42.382449,-71.120062,EAT,2022-10-15 13:31:00,,4,0.22506299100000002,13,No,4,,,2022-10-15 13:31:00.000000
1.71e+18,42.383215,-71.119849,42.382449,-71.120062,EAT,2022-10-15 13:31:00,,4,0.218102684,13,No,4,,,2022-10-15 13:31:00.000000
1.11e+19,42.373092,-71.119396,42.373206,-71.118645,EAT,2022-10-15 13:31:00,,1,0.088252339,13,No,4,,,2022-10-15 13:31:00.000000
1.25e+19,42.366069,-71.105366,42.36380594,-71.10823095,EAT,2022-10-15 13:31:00,,6,0.32297112899999997,13,No,4,,,2022-10-15 13:31:00.000000
1.46e+19,42.370282,-71.11851899999999,42.373906,-71.124891,EAT,2022-10-15 13:31:00,,2,0.57087349,13,No,4,,,2022-10-15 13:31:00.000000
1.96e+17,42.369345,-71.110752,42.373737,-71.110086,EAT,2022-10-15 13:31:00,,1,0.09731452800000001,13,No,4,,,2022-10-15 13:31:00.000000
1.49e+19,42.369371,-71.077051,42.37146685,-71.08469766,EAT,2022-10-15 13:32:00,,2,0.792922873,13,No,4,,,2022-10-15 13:32:00.000000
1.7e+19,42.366295,-71.07820600000001,42.36992975,-71.08404204,EAT,2022-10-15 13:32:00,,11,0.598020333,13,No,4,,,2022-10-15 13:32:00.000000
1.46e+19,42.363578000000004,-71.083294,42.37027732,-71.0832305,EAT,2022-10-15 13:32:00,,1,0.482320669,13,No,4,,,2022-10-15 13:32:00.000000
5.13e+18,42.36853,-71.079323,42.37162876,-71.08599347,EAT,2022-10-15 13:32:00,,3,1.0827582820000001,13,No,4,,,2022-10-15 13:32:00.000000
1.65e+19,42.371959999999994,-71.075408,42.36968803,-71.08507037,EAT,2022-10-15 13:32:00,,2,0.89848633,13,No,4,,,2022-10-15 13:32:00.000000
1.83e+19,42.371328999999996,-71.11647099999999,42.38248166,-71.13256845,EAT,2022-10-15 13:32:00,,5,1.5042610859999999,13,No,4,,,2022-10-15 13:32:00.000000
4.59e+18,42.370282,-71.11851899999999,42.37722677,-71.14627299,EAT,2022-10-15 13:32:00,,15,1.700004099,13,No,4,,,2022-10-15 13:32:00.000000
2.88e+18,42.371328999999996,-71.11647099999999,42.37629601,-71.13764754,EAT,2022-10-15 13:32:00,,3,1.6457917969999998,13,No,4,,,2022-10-15 13:32:00.000000
5.57e+18,42.370282,-71.11851899999999,42.38267552,-71.13606435,EAT,2022-10-15 13:32:00,,8,2.572493059,13,No,4,,,2022-10-15 13:32:00.000000
1.19e+19,42.372708,-71.116945,42.37787172,-71.13428979,EAT,2022-10-15 13:32:00,,5,1.846022045,13,No,4,,,2022-10-15 13:32:00.000000
1.48e+19,42.359176,-71.088217,42.35731286,-71.09384526,EAT,2022-10-15 13:32:00,,5,0.304222395,13,No,4,,,2022-10-15 13:32:00.000000
1.7e+18,42.364025,-71.10085699999999,42.363579,-71.099631,EAT,2022-10-15 13:32:00,,1,0.07482715,13,No,4,,,2022-10-15 13:32:00.000000
1.6e+19,42.365138,-71.102738,42.372007,-71.118256,EAT,2022-10-15 13:32:00,,20,1.075751435,13,No,4,,,2022-10-15 13:32:00.000000
4.19e+18,42.389247,-71.120337,42.37443,-71.133501,EAT,2022-10-15 13:32:00,,5,1.810351575,13,No,4,,,2022-10-15 13:32:00.000000
5.39e+18,42.373092,-71.119396,42.372411,-71.118434,EAT,2022-10-15 13:32:00,,1,0.06637367,13,No,4,,,2022-10-15 13:32:00.000000
8.83e+18,42.373092,-71.119396,42.389396000000005,-71.119649,EAT,2022-10-15 13:33:00,,5,1.41728537,13,No,4,,,2022-10-15 13:33:00.000000
1.68e+19,42.372708,-71.116945,42.37298,-71.118463,EAT,2022-10-15 13:33:00,,1,0.081832263,13,No,4,,,2022-10-15 13:33:00.000000
5.81e+18,42.360789000000004,-71.096565,42.362064000000004,-71.098675,EAT,2022-10-15 13:33:00,,2,0.131164149,13,No,4,,,2022-10-15 13:33:00.000000
5.55e+18,42.369345,-71.110752,42.37091874,-71.11071070000001,EAT,2022-10-15 13:33:00,,4,0.249951495,13,No,4,,,2022-10-15 13:33:00.000000
1.22e+19,42.363323,-71.08247,42.361342,-71.08126700000001,EAT,2022-10-15 13:33:00,,7,0.38840659899999996,13,No,4,,,2022-10-15 13:33:00.000000
1.72e+19,42.365138,-71.102738,42.37155182,-71.08160634,EAT,2022-10-15 13:33:00,,8,2.045240474,13,No,4,,,2022-10-15 13:33:00.000000
9.59e+18,42.390043,-71.118227,42.360038,-71.114841,EAT,2022-10-15 13:33:00,,19,3.443521066,13,No,4,,,2022-10-15 13:33:00.000000
5.7e+18,42.35987,-71.10995799999999,42.36015271,-71.10968247,EAT,2022-10-15 13:34:00,,1,0.052159629000000006,13,No,4,,,2022-10-15 13:34:00.000000
1.22e+19,42.371654,-71.086311,42.35849292,-71.11071396,EAT,2022-10-15 13:34:00,,8,3.605715084,13,No,4,,,2022-10-15 13:34:00.000000
6.45e+18,42.373092,-71.119396,42.3777807,-71.122491,EAT,2022-10-15 13:34:00,,2,0.6249842870000001,13,No,4,,,2022-10-15 13:34:00.000000
1.04e+19,42.361649,-71.09047,42.359190999999996,-71.093366,EAT,2022-10-15 13:35:00,,2,0.145611726,13,No,4,,,2022-10-15 13:35:00.000000
5.03e+18,42.373092,-71.119396,42.36988663,-71.11521045,EAT,2022-10-15 13:35:00,,1,0.48381412,13,No,4,,,2022-10-15 13:35:00.000000
3.86e+18,42.373092,-71.119396,42.372895,-71.117919,EAT,2022-10-15 13:35:00,,1,0.076493696,13,No,4,,,2022-10-15 13:35:00.000000
1.21e+19,42.361649,-71.09047,42.360038,-71.114841,EAT,2022-10-15 13:35:00,,7,2.120009347,13,No,4,,,2022-10-15 13:35:00.000000
1.6e+19,42.364025,-71.10085699999999,42.36473987,-71.100893,EAT,2022-10-15 13:35:00,,9,0.47397355399999996,13,No,4,,,2022-10-15 13:35:00.000000
8.25e+18,42.368689,-71.10992399999999,42.37092124,-71.08607783,EAT,2022-10-15 13:36:00,,7,1.891822195,13,No,4,,,2022-10-15 13:36:00.000000
1.71e+19,42.371483000000005,-71.084626,42.365726,-71.103165,EAT,2022-10-15 13:36:00,,30,1.602367209,13,No,4,,,2022-10-15 13:36:00.000000
1.09e+19,42.365138,-71.102738,42.36853,-71.079323,EAT,2022-10-15 13:36:00,,5,1.578014209,13,No,4,,,2022-10-15 13:36:00.000000
9.91e+18,42.364027,-71.101967,42.35608096,-71.10865911,EAT,2022-10-15 13:36:00,,21,1.088685258,13,No,4,,,2022-10-15 13:36:00.000000
6.29e+18,42.373492999999996,-71.120642,42.3788163,-71.12039240000001,EAT,2022-10-15 13:36:00,,1,0.639655914,13,No,4,,,2022-10-15 13:36:00.000000
1.78e+19,42.373559,-71.119619,42.37793,-71.122415,EAT,2022-10-15 13:36:00,,1,0.370784657,13,No,4,,,2022-10-15 13:36:00.000000
9.82e+16,42.382482,-71.131438,42.38385464,-71.1353896,EAT,2022-10-15 13:36:00,,1,0.263692993,13,No,4,,,2022-10-15 13:36:00.000000
1.55e+19,42.373559,-71.119619,42.40074385,-71.13234057,EAT,2022-10-15 13:36:00,,10,3.844893195,13,No,4,,,2022-10-15 13:36:00.000000
1.8e+19,42.390043,-71.118227,42.380169,-71.11796,EAT,2022-10-15 13:37:00,,23,1.2071494870000001,13,No,4,,,2022-10-15 13:37:00.000000
3.52e+18,42.364360999999995,-71.101518,42.361329,-71.096228,EAT,2022-10-15 13:37:00,,1,0.060068342999999996,13,No,4,,,2022-10-15 13:37:00.000000
1.73e+19,42.369371,-71.077051,42.37055354,-71.08298187,EAT,2022-10-15 13:37:00,,14,0.728817174,13,No,4,,,2022-10-15 13:37:00.000000
1.54e+19,42.365138,-71.102738,42.382897,-71.119976,EAT,2022-10-15 13:37:00,,9,2.506023378,13,No,4,,,2022-10-15 13:37:00.000000
1.69e+19,42.359176,-71.088217,42.37326347,-71.09924988,EAT,2022-10-15 13:37:00,,5,1.147028521,13,No,4,,,2022-10-15 13:37:00.000000
1.61e+19,42.3734,-71.099827,42.362891999999995,-71.088942,EAT,2022-10-15 13:37:00,,4,1.097827144,13,No,4,,,2022-10-15 13:37:00.000000
1.2e+19,42.365675,-71.103734,42.360623,-71.08743,EAT,2022-10-15 13:37:00,,4,1.100899448,13,No,4,,,2022-10-15 13:37:00.000000
1.56e+19,42.365675,-71.103734,42.361889,-71.090546,EAT,2022-10-15 13:37:00,,18,0.963065408,13,No,4,,,2022-10-15 13:37:00.000000
1.42e+19,42.371959999999994,-71.075408,42.371827,-71.079453,EAT,2022-10-15 13:37:00,,1,0.460122033,13,No,4,,,2022-10-15 13:37:00.000000
1.54e+19,42.371476,-71.081655,42.373581,-71.092679,EAT,2022-10-15 13:38:00,,2,0.5569798229999999,13,No,4,,,2022-10-15 13:38:00.000000
1.63e+17,42.363082,-71.096974,42.361329,-71.096228,EAT,2022-10-15 13:38:00,,3,0.18171396199999998,13,No,4,,,2022-10-15 13:38:00.000000
1.13e+19,42.383215,-71.119849,42.36341034,-71.10374012,EAT,2022-10-15 13:38:00,,10,2.897827115,13,No,4,,,2022-10-15 13:38:00.000000
6.1e+18,42.360789000000004,-71.096565,42.362634,-71.099471,EAT,2022-10-15 13:39:00,,4,0.212703488,13,No,4,,,2022-10-15 13:39:00.000000
7.72e+18,42.361649,-71.09047,42.362276,-71.095001,EAT,2022-10-15 13:39:00,,8,0.46305250600000003,13,No,4,,,2022-10-15 13:39:00.000000
1.19e+19,42.372267,-71.088105,42.36679832,-71.09623827,EAT,2022-10-15 13:40:00,,3,0.88497646,13,No,4,,,2022-10-15 13:40:00.000000
5.4e+18,42.390043,-71.118227,42.375352,-71.10699,EAT,2022-10-15 13:40:00,,9,1.6961705440000001,13,No,4,,,2022-10-15 13:40:00.000000
1.74e+19,42.374893,-71.150349,42.393651,-71.12638199999999,EAT,2022-10-15 13:40:00,,8,3.256817798,13,No,4,,,2022-10-15 13:40:00.000000
1.71e+19,42.360789000000004,-71.096565,42.362778999999996,-71.101189,EAT,2022-10-15 13:40:00,,3,0.18291376,13,No,4,,,2022-10-15 13:40:00.000000
2.46e+18,42.369371,-71.077051,42.368663,-71.076589,EAT,2022-10-15 13:40:00,,1,0.171913753,13,No,4,,,2022-10-15 13:40:00.000000
1.04e+19,42.362782,-71.09388,42.363191,-71.104569,EAT,2022-10-15 13:41:00,,1,0.533360123,13,No,4,,,2022-10-15 13:41:00.000000
2.43e+18,42.373092,-71.119396,42.36485035,-71.09861453,EAT,2022-10-15 13:41:00,,6,1.752992533,13,No,4,,,2022-10-15 13:41:00.000000
6.6e+18,42.366069,-71.105366,42.365631,-71.104452,EAT,2022-10-15 13:41:00,,1,0.07438758200000001,13,No,4,,,2022-10-15 13:41:00.000000
1.21e+19,42.389247,-71.120337,42.374029,-71.114152,EAT,2022-10-15 13:41:00,,3,1.272998131,13,No,4,,,2022-10-15 13:41:00.000000
1.46e+19,42.373092,-71.119396,42.36985239,-71.10000019,EAT,2022-10-15 13:41:00,,5,1.4676307819999999,13,No,4,,,2022-10-15 13:41:00.000000
1.63e+19,42.383215,-71.119849,42.39165921,-71.12459075,EAT,2022-10-15 13:42:00,,14,0.756100696,13,No,4,,,2022-10-15 13:42:00.000000
1.75e+19,42.361317,-71.085981,42.359190999999996,-71.093366,EAT,2022-10-15 13:42:00,,2,0.140902207,13,No,4,,,2022-10-15 13:42:00.000000
2.01e+18,42.360789000000004,-71.096565,42.362334999999995,-71.099042,EAT,2022-10-15 13:42:00,,4,0.23830781199999998,13,No,4,,,2022-10-15 13:42:00.000000
9.01e+18,42.397326,-71.130785,42.390619,-71.12213299999999,EAT,2022-10-15 13:42:00,,14,0.762087588,13,No,4,,,2022-10-15 13:42:00.000000
2.16e+18,42.373559,-71.119619,42.35655446,-71.11257565,EAT,2022-10-15 13:42:00,,8,2.191667269,13,No,4,,,2022-10-15 13:42:00.000000
8.14e+18,42.383215,-71.119849,42.383525,-71.119887,EAT,2022-10-15 13:43:00,,1,0.076493085,13,No,4,,,2022-10-15 13:43:00.000000
2.09e+18,42.385859,-71.11961099999999,42.38335093,-71.12327322,EAT,2022-10-15 13:43:00,,9,0.473695706,13,No,4,,,2022-10-15 13:43:00.000000
6.95e+18,42.359176,-71.088217,42.36905559,-71.09422724,EAT,2022-10-15 13:43:00,,23,1.230167233,13,No,4,,,2022-10-15 13:43:00.000000
6.67e+17,42.363578000000004,-71.083294,42.366125,-71.081942,EAT,2022-10-15 13:43:00,,1,0.074664693,13,No,4,,,2022-10-15 13:43:00.000000
8.74e+18,42.361317,-71.085981,42.362934,-71.082109,EAT,2022-10-15 13:43:00,,24,1.270039039,13,No,4,,,2022-10-15 13:43:00.000000
1.59e+19,42.360789000000004,-71.096565,42.364103,-71.102124,EAT,2022-10-15 13:43:00,,1,0.060913097,13,No,4,,,2022-10-15 13:43:00.000000
1.17e+19,42.361098,-71.095823,42.36445871,-71.10035382,EAT,2022-10-15 13:44:00,,3,0.159445139,13,No,4,,,2022-10-15 13:44:00.000000
5.46e+18,42.371328999999996,-71.11647099999999,42.387231,-71.11851999999999,EAT,2022-10-15 13:44:00,,5,1.558546253,13,No,4,,,2022-10-15 13:44:00.000000
1.48e+19,42.361098,-71.095823,42.36238,-71.098321,EAT,2022-10-15 13:44:00,,1,0.069966935,13,No,4,,,2022-10-15 13:44:00.000000
7.1e+18,42.397326,-71.130785,42.39835,-71.131022,EAT,2022-10-15 13:44:00,,1,0.074647387,13,No,4,,,2022-10-15 13:44:00.000000
7.72e+18,42.370282,-71.11851899999999,42.374572,-71.10994699999999,EAT,2022-10-15 13:45:00,,2,0.801130349,13,No,4,,,2022-10-15 13:45:00.000000
1.12e+19,42.372267,-71.088105,42.384427,-71.13963199999999,EAT,2022-10-15 13:45:00,,18,5.407121254,13,No,4,,,2022-10-15 13:45:00.000000
2.57e+18,42.36853,-71.079323,42.354988,-71.103274,EAT,2022-10-15 13:45:00,,6,1.7663942990000001,13,No,4,,,2022-10-15 13:45:00.000000
5.71e+18,42.36853,-71.079323,42.362891999999995,-71.088942,EAT,2022-10-15 13:45:00,,1,0.44715640700000003,13,No,4,,,2022-10-15 13:45:00.000000
1.26e+19,42.369371,-71.077051,42.363579,-71.099631,EAT,2022-10-15 13:45:00,,11,1.9922462369999998,13,No,4,,,2022-10-15 13:45:00.000000
1.61e+19,42.397326,-71.130785,42.389423,-71.119749,EAT,2022-10-15 13:46:00,,22,1.1561296559999998,13,No,4,,,2022-10-15 13:46:00.000000
1.46e+19,42.363578000000004,-71.083294,42.36796931,-71.07947663,EAT,2022-10-15 13:46:00,,7,0.370982132,13,No,4,,,2022-10-15 13:46:00.000000
8.83e+18,42.373092,-71.119396,42.374765000000004,-71.136424,EAT,2022-10-15 13:46:00,,18,0.947717171,13,No,4,,,2022-10-15 13:46:00.000000
5.9e+18,42.373492999999996,-71.120642,42.366778000000004,-71.074993,EAT,2022-10-15 13:46:00,,11,3.1455746810000003,13,No,4,,,2022-10-15 13:46:00.000000
7.85e+18,42.369371,-71.077051,42.367994,-71.075304,EAT,2022-10-15 13:46:00,,2,0.13996541699999998,13,No,4,,,2022-10-15 13:46:00.000000
7.22e+18,42.373559,-71.119619,42.366778000000004,-71.074993,EAT,2022-10-15 13:46:00,,28,2.819313679,13,No,4,,,2022-10-15 13:46:00.000000
1.47e+19,42.373387,-71.094985,42.368643,-71.09004,EAT,2022-10-15 13:46:00,,2,0.771322944,13,No,4,,,2022-10-15 13:46:00.000000
1.71e+19,42.372198,-71.116039,42.372069,-71.11994,EAT,2022-10-15 13:46:00,,2,0.14115536199999998,13,No,4,,,2022-10-15 13:46:00.000000
1.55e+19,42.373076,-71.11872199999999,42.371219,-71.117438,EAT,2022-10-15 13:46:00,,2,0.47096146299999997,13,No,4,,,2022-10-15 13:46:00.000000
7.94e+18,42.373092,-71.119396,42.374029,-71.114152,EAT,2022-10-15 13:46:00,,3,0.553586849,13,No,4,,,2022-10-15 13:46:00.000000
3e+18,42.364360999999995,-71.101518,42.370758,-71.114638,EAT,2022-10-15 13:46:00,,7,1.9154096569999999,13,No,4,,,2022-10-15 13:46:00.000000
6.66e+18,42.359757,-71.101863,42.362778999999996,-71.101189,EAT,2022-10-15 13:47:00,,1,0.09705297199999999,13,No,4,,,2022-10-15 13:47:00.000000
5.76e+16,42.369371,-71.077051,42.368351000000004,-71.075953,EAT,2022-10-15 13:47:00,,1,0.09183881099999999,13,No,4,,,2022-10-15 13:47:00.000000
1e+19,42.369345,-71.110752,42.39899539,-71.13454642,EAT,2022-10-15 13:47:00,,16,3.082942604,13,No,4,,,2022-10-15 13:47:00.000000
1.08e+19,42.363634999999995,-71.09994,42.390794,-71.12253100000001,EAT,2022-10-15 13:47:00,,15,2.4209479640000002,13,No,4,,,2022-10-15 13:47:00.000000
5.08e+17,42.361329,-71.096228,42.365695,-71.103592,EAT,2022-10-15 13:47:00,,5,0.279322244,13,No,4,,,2022-10-15 13:47:00.000000
7.09e+17,42.390043,-71.118227,42.384488,-71.11983000000001,EAT,2022-10-15 13:47:00,,2,0.762715245,13,No,4,,,2022-10-15 13:47:00.000000
1.27e+19,42.372708,-71.116945,42.372181,-71.11829200000001,EAT,2022-10-15 13:48:00,,2,0.137769326,13,No,4,,,2022-10-15 13:48:00.000000
9.82e+18,42.362782,-71.09388,42.358764,-71.09635899999999,EAT,2022-10-15 13:48:00,,3,0.54538771,13,No,4,,,2022-10-15 13:48:00.000000
1.39e+19,42.365675,-71.103734,42.36507831,-71.10044141,EAT,2022-10-15 13:48:00,,2,0.154464399,13,No,4,,,2022-10-15 13:48:00.000000
1.37e+19,42.369345,-71.110752,42.362064000000004,-71.098675,EAT,2022-10-15 13:48:00,,4,1.496353551,13,No,4,,,2022-10-15 13:48:00.000000
1.83e+19,42.390043,-71.118227,42.396633,-71.12982,EAT,2022-10-15 13:48:00,,14,0.74920495,13,No,4,,,2022-10-15 13:48:00.000000
1.18e+19,42.397326,-71.130785,42.39088585,-71.12980806,EAT,2022-10-15 13:48:00,,1,0.656391766,13,No,4,,,2022-10-15 13:48:00.000000
8.56e+18,42.361649,-71.09047,42.36859408,-71.09672129,EAT,2022-10-15 13:49:00,,20,1.036349638,13,No,4,,,2022-10-15 13:49:00.000000
8.37e+18,42.359066,-71.09474399999999,42.36888866,-71.0980968,EAT,2022-10-15 13:49:00,,25,1.296707508,13,No,4,,,2022-10-15 13:49:00.000000
1.39e+19,42.365028,-71.102423,42.36560528,-71.09712148,EAT,2022-10-15 13:49:00,,10,0.549076538,13,No,4,,,2022-10-15 13:49:00.000000
4.65e+17,42.371435999999996,-71.116713,42.37287801,-71.11793192,EAT,2022-10-15 13:49:00,,1,0.37124406200000004,13,No,4,,,2022-10-15 13:49:00.000000
4.63e+18,42.36853,-71.079323,42.37026531,-71.08600036,EAT,2022-10-15 13:49:00,,15,0.7877730059999999,13,No,4,,,2022-10-15 13:49:00.000000
